"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","79","should update the booking","restful-booker API tests","Tue Jan 20 10:32:32 UTC 2026","passed","Tue Jan 20 10:32:32 UTC 2026","","","",""
"","3248","should return at least one result for a common search query","Search Functionality Spec","Tue Jan 20 10:32:11 UTC 2026","passed","Tue Jan 20 10:32:14 UTC 2026","","","",""
"","1915","should contain Spanish in the list","Language Functionality Spec","Tue Jan 20 10:31:59 UTC 2026","passed","Tue Jan 20 10:32:01 UTC 2026","","","",""
"","2948","should open language selector and display available languages","Language Functionality Spec","Tue Jan 20 10:31:56 UTC 2026","passed","Tue Jan 20 10:31:59 UTC 2026","","","",""
"","78","should get the created booking","restful-booker API tests","Tue Jan 20 10:32:32 UTC 2026","passed","Tue Jan 20 10:32:32 UTC 2026","","","",""
"","4022","should return correct results for a valid search query","Search Functionality Spec","Tue Jan 20 10:32:07 UTC 2026","passed","Tue Jan 20 10:32:11 UTC 2026","","","",""
"","13440","should filter movie by User Rating","Filter Functionality Spec","Tue Jan 20 10:31:56 UTC 2026","passed","Tue Jan 20 10:32:09 UTC 2026","","","",""
"","3647","should verify that each result contains a title and a working link","Search Functionality Spec","Tue Jan 20 10:32:14 UTC 2026","passed","Tue Jan 20 10:32:18 UTC 2026","","","",""
"","79","should delete the booking","restful-booker API tests","Tue Jan 20 10:32:32 UTC 2026","passed","Tue Jan 20 10:32:32 UTC 2026","","","",""
"","82","should return 404 when fetching deleted booking","restful-booker API tests","Tue Jan 20 10:32:32 UTC 2026","passed","Tue Jan 20 10:32:32 UTC 2026","","","",""
"","12426","should show error when email is missing","User Access Management Spec","Tue Jan 20 10:33:48 UTC 2026","broken","Tue Jan 20 10:34:01 UTC 2026","","Negative Tests with invalid credentials","",""
"","9515","should filter movies by Number of Votes","Filter Functionality Spec","Tue Jan 20 10:32:09 UTC 2026","passed","Tue Jan 20 10:32:19 UTC 2026","","","",""
"","3478","should change site language to German","Language Functionality Spec","Tue Jan 20 10:32:01 UTC 2026","passed","Tue Jan 20 10:32:04 UTC 2026","","","",""
"","12466","should show error when email not exists","User Access Management Spec","Tue Jan 20 10:34:13 UTC 2026","broken","Tue Jan 20 10:34:25 UTC 2026","","Negative Tests with invalid credentials","",""
"","2684","should return a proper message for a non-existing movie","Search Functionality Spec","Tue Jan 20 10:32:18 UTC 2026","passed","Tue Jan 20 10:32:20 UTC 2026","","","",""
"","12131","should show error for invalid email format","User Access Management Spec","Tue Jan 20 10:34:01 UTC 2026","broken","Tue Jan 20 10:34:13 UTC 2026","","Negative Tests with invalid credentials","",""
"","11026","should check the first movie when IMDb rating is sorted in descending order","Filter Functionality Spec","Tue Jan 20 10:32:19 UTC 2026","passed","Tue Jan 20 10:32:30 UTC 2026","","","",""
"","322","should create an auth token","restful-booker API tests","Tue Jan 20 10:32:32 UTC 2026","passed","Tue Jan 20 10:32:32 UTC 2026","","","",""
"","79","should create a new booking","restful-booker API tests","Tue Jan 20 10:32:32 UTC 2026","passed","Tue Jan 20 10:32:32 UTC 2026","","","",""
"","0","should login successfully with valid credentials","","Tue Jan 20 10:34:25 UTC 2026","skipped","Tue Jan 20 10:34:25 UTC 2026","","","",""
