"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11968","should show error when email not exists","User Access Management Spec","Sat Feb 14 22:29:54 UTC 2026","broken","Sat Feb 14 22:30:06 UTC 2026","","Negative Tests with invalid credentials","",""
"","0","should login successfully with valid credentials","","Sat Feb 14 22:30:06 UTC 2026","skipped","Sat Feb 14 22:30:06 UTC 2026","","","",""
"","68","should create a new booking","restful-booker API tests","Sat Feb 14 22:28:18 UTC 2026","passed","Sat Feb 14 22:28:18 UTC 2026","","","",""
"","3085","should open language selector and display available languages","Language Functionality Spec","Sat Feb 14 22:27:40 UTC 2026","passed","Sat Feb 14 22:27:43 UTC 2026","","","",""
"","13781","should filter movie by User Rating","Filter Functionality Spec","Sat Feb 14 22:27:40 UTC 2026","passed","Sat Feb 14 22:27:54 UTC 2026","","","",""
"","11396","should filter movies by Number of Votes","Filter Functionality Spec","Sat Feb 14 22:27:54 UTC 2026","passed","Sat Feb 14 22:28:05 UTC 2026","","","",""
"","71","should delete the booking","restful-booker API tests","Sat Feb 14 22:28:18 UTC 2026","passed","Sat Feb 14 22:28:18 UTC 2026","","","",""
"","3862","should verify that each result contains a title and a working link","Search Functionality Spec","Sat Feb 14 22:27:57 UTC 2026","passed","Sat Feb 14 22:28:01 UTC 2026","","","",""
"","3431","should return a proper message for a non-existing movie","Search Functionality Spec","Sat Feb 14 22:28:01 UTC 2026","passed","Sat Feb 14 22:28:04 UTC 2026","","","",""
"","12231","should show error for invalid email format","User Access Management Spec","Sat Feb 14 22:29:42 UTC 2026","broken","Sat Feb 14 22:29:54 UTC 2026","","Negative Tests with invalid credentials","",""
"","1536","should contain Spanish in the list","Language Functionality Spec","Sat Feb 14 22:27:43 UTC 2026","passed","Sat Feb 14 22:27:45 UTC 2026","","","",""
"","10845","should check the first movie when IMDb rating is sorted in descending order","Filter Functionality Spec","Sat Feb 14 22:28:05 UTC 2026","passed","Sat Feb 14 22:28:16 UTC 2026","","","",""
"","69","should get the created booking","restful-booker API tests","Sat Feb 14 22:28:18 UTC 2026","passed","Sat Feb 14 22:28:18 UTC 2026","","","",""
"","12299","should show error when email is missing","User Access Management Spec","Sat Feb 14 22:29:29 UTC 2026","broken","Sat Feb 14 22:29:42 UTC 2026","","Negative Tests with invalid credentials","",""
"","2984","should change site language to German","Language Functionality Spec","Sat Feb 14 22:27:45 UTC 2026","passed","Sat Feb 14 22:27:48 UTC 2026","","","",""
"","3333","should return at least one result for a common search query","Search Functionality Spec","Sat Feb 14 22:27:54 UTC 2026","passed","Sat Feb 14 22:27:57 UTC 2026","","","",""
"","53","should create an auth token","restful-booker API tests","Sat Feb 14 22:28:18 UTC 2026","passed","Sat Feb 14 22:28:18 UTC 2026","","","",""
"","70","should update the booking","restful-booker API tests","Sat Feb 14 22:28:18 UTC 2026","passed","Sat Feb 14 22:28:18 UTC 2026","","","",""
"","3397","should return correct results for a valid search query","Search Functionality Spec","Sat Feb 14 22:27:50 UTC 2026","passed","Sat Feb 14 22:27:54 UTC 2026","","","",""
"","69","should return 404 when fetching deleted booking","restful-booker API tests","Sat Feb 14 22:28:18 UTC 2026","passed","Sat Feb 14 22:28:18 UTC 2026","","","",""
