"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3229","should verify that each result contains a title and a working link","Search Functionality Spec","Fri Feb 13 13:06:48 UTC 2026","passed","Fri Feb 13 13:06:52 UTC 2026","","","",""
"","27","should delete the booking","restful-booker API tests","Fri Feb 13 13:07:06 UTC 2026","passed","Fri Feb 13 13:07:06 UTC 2026","","","",""
"","27","should create a new booking","restful-booker API tests","Fri Feb 13 13:07:06 UTC 2026","passed","Fri Feb 13 13:07:06 UTC 2026","","","",""
"","10553","should filter movies by Number of Votes","Filter Functionality Spec","Fri Feb 13 13:06:43 UTC 2026","passed","Fri Feb 13 13:06:54 UTC 2026","","","",""
"","28","should update the booking","restful-booker API tests","Fri Feb 13 13:07:06 UTC 2026","passed","Fri Feb 13 13:07:06 UTC 2026","","","",""
"","4186","should return correct results for a valid search query","Search Functionality Spec","Fri Feb 13 13:06:41 UTC 2026","passed","Fri Feb 13 13:06:45 UTC 2026","","","",""
"","136","should create an auth token","restful-booker API tests","Fri Feb 13 13:07:06 UTC 2026","passed","Fri Feb 13 13:07:06 UTC 2026","","","",""
"","3354","should open language selector and display available languages","Language Functionality Spec","Fri Feb 13 13:06:30 UTC 2026","passed","Fri Feb 13 13:06:33 UTC 2026","","","",""
"","11749","should show error when email not exists","User Access Management Spec","Fri Feb 13 13:08:43 UTC 2026","broken","Fri Feb 13 13:08:55 UTC 2026","","Negative Tests with invalid credentials","",""
"","0","should login successfully with valid credentials","","Fri Feb 13 13:08:55 UTC 2026","skipped","Fri Feb 13 13:08:55 UTC 2026","","","",""
"","11791","should show error for invalid email format","User Access Management Spec","Fri Feb 13 13:08:32 UTC 2026","broken","Fri Feb 13 13:08:43 UTC 2026","","Negative Tests with invalid credentials","",""
"","26","should get the created booking","restful-booker API tests","Fri Feb 13 13:07:06 UTC 2026","passed","Fri Feb 13 13:07:06 UTC 2026","","","",""
"","10446","should check the first movie when IMDb rating is sorted in descending order","Filter Functionality Spec","Fri Feb 13 13:06:54 UTC 2026","passed","Fri Feb 13 13:07:04 UTC 2026","","","",""
"","26","should return 404 when fetching deleted booking","restful-booker API tests","Fri Feb 13 13:07:06 UTC 2026","passed","Fri Feb 13 13:07:06 UTC 2026","","","",""
"","2036","should contain Spanish in the list","Language Functionality Spec","Fri Feb 13 13:06:33 UTC 2026","passed","Fri Feb 13 13:06:35 UTC 2026","","","",""
"","13716","should filter movie by User Rating","Filter Functionality Spec","Fri Feb 13 13:06:30 UTC 2026","passed","Fri Feb 13 13:06:43 UTC 2026","","","",""
"","2767","should return a proper message for a non-existing movie","Search Functionality Spec","Fri Feb 13 13:06:52 UTC 2026","passed","Fri Feb 13 13:06:54 UTC 2026","","","",""
"","12674","should show error when email is missing","User Access Management Spec","Fri Feb 13 13:08:19 UTC 2026","broken","Fri Feb 13 13:08:32 UTC 2026","","Negative Tests with invalid credentials","",""
"","3596","should return at least one result for a common search query","Search Functionality Spec","Fri Feb 13 13:06:45 UTC 2026","passed","Fri Feb 13 13:06:48 UTC 2026","","","",""
"","2906","should change site language to German","Language Functionality Spec","Fri Feb 13 13:06:35 UTC 2026","passed","Fri Feb 13 13:06:38 UTC 2026","","","",""
