"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3063","should return at least one result for a common search query","Search Functionality Spec","Fri Jan 16 20:26:23 UTC 2026","passed","Fri Jan 16 20:26:26 UTC 2026","","","",""
"","76","should create a new booking","restful-booker API tests","Fri Jan 16 20:26:53 UTC 2026","passed","Fri Jan 16 20:26:53 UTC 2026","","","",""
"","11746","should show error for invalid email format","User Access Management Spec","Fri Jan 16 20:28:08 UTC 2026","broken","Fri Jan 16 20:28:20 UTC 2026","","Negative Tests with invalid credentials","",""
"","0","should login successfully with valid credentials","","Fri Jan 16 20:28:32 UTC 2026","skipped","Fri Jan 16 20:28:32 UTC 2026","","","",""
"","4411","should open language selector and display available languages","Language Functionality Spec","Fri Jan 16 20:26:07 UTC 2026","passed","Fri Jan 16 20:26:11 UTC 2026","","","",""
"","78","should delete the booking","restful-booker API tests","Fri Jan 16 20:26:54 UTC 2026","passed","Fri Jan 16 20:26:54 UTC 2026","","","",""
"","77","should return 404 when fetching deleted booking","restful-booker API tests","Fri Jan 16 20:26:54 UTC 2026","passed","Fri Jan 16 20:26:54 UTC 2026","","","",""
"","1817","should contain Spanish in the list","Language Functionality Spec","Fri Jan 16 20:26:11 UTC 2026","passed","Fri Jan 16 20:26:13 UTC 2026","","","",""
"","77","should update the booking","restful-booker API tests","Fri Jan 16 20:26:54 UTC 2026","passed","Fri Jan 16 20:26:54 UTC 2026","","","",""
"","3112","should verify that each result contains a title and a working link","Search Functionality Spec","Fri Jan 16 20:26:26 UTC 2026","passed","Fri Jan 16 20:26:29 UTC 2026","","","",""
"","12652","should show error when email is missing","User Access Management Spec","Fri Jan 16 20:27:56 UTC 2026","broken","Fri Jan 16 20:28:08 UTC 2026","","Negative Tests with invalid credentials","",""
"","330","should create an auth token","restful-booker API tests","Fri Jan 16 20:26:53 UTC 2026","passed","Fri Jan 16 20:26:53 UTC 2026","","","",""
"","11787","should show error when email not exists","User Access Management Spec","Fri Jan 16 20:28:20 UTC 2026","broken","Fri Jan 16 20:28:32 UTC 2026","","Negative Tests with invalid credentials","",""
"","2990","should return a proper message for a non-existing movie","Search Functionality Spec","Fri Jan 16 20:26:29 UTC 2026","passed","Fri Jan 16 20:26:32 UTC 2026","","","",""
"","8156","should check the first movie when IMDb rating is sorted in descending order","Filter Functionality Spec","Fri Jan 16 20:26:43 UTC 2026","passed","Fri Jan 16 20:26:51 UTC 2026","","","",""
"","10587","should filter movie by User Rating","Filter Functionality Spec","Fri Jan 16 20:26:24 UTC 2026","passed","Fri Jan 16 20:26:34 UTC 2026","","","",""
"","2900","should change site language to German","Language Functionality Spec","Fri Jan 16 20:26:13 UTC 2026","passed","Fri Jan 16 20:26:16 UTC 2026","","","",""
"","8834","should filter movies by Number of Votes","Filter Functionality Spec","Fri Jan 16 20:26:34 UTC 2026","passed","Fri Jan 16 20:26:43 UTC 2026","","","",""
"","5231","should return correct results for a valid search query","Search Functionality Spec","Fri Jan 16 20:26:18 UTC 2026","passed","Fri Jan 16 20:26:23 UTC 2026","","","",""
"","77","should get the created booking","restful-booker API tests","Fri Jan 16 20:26:53 UTC 2026","passed","Fri Jan 16 20:26:54 UTC 2026","","","",""
