"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2754","should verify that each result contains a title and a working link","Search Functionality Spec","Sun May 10 14:56:46 UTC 2026","failed","Sun May 10 14:56:48 UTC 2026","","","",""
"","2761","should change site language to German","Language Functionality Spec","Sun May 10 14:55:57 UTC 2026","passed","Sun May 10 14:56:00 UTC 2026","","","",""
"","11879","should filter movies by Number of Votes","Filter Functionality Spec","Sun May 10 14:57:21 UTC 2026","broken","Sun May 10 14:57:33 UTC 2026","","","",""
"","69","should return 404 when fetching deleted booking","restful-booker API tests","Sun May 10 14:57:47 UTC 2026","passed","Sun May 10 14:57:47 UTC 2026","","","",""
"","11496","should check the first movie when IMDb rating is sorted in descending order","Filter Functionality Spec","Sun May 10 14:57:33 UTC 2026","broken","Sun May 10 14:57:44 UTC 2026","","","",""
"","11969","should show error for invalid email format","User Access Management Spec","Sun May 10 14:58:33 UTC 2026","broken","Sun May 10 14:58:45 UTC 2026","","Negative Tests with invalid credentials","",""
"","1473","should contain Spanish in the list","Language Functionality Spec","Sun May 10 14:55:56 UTC 2026","passed","Sun May 10 14:55:57 UTC 2026","","","",""
"","13117","should show error when email is missing","User Access Management Spec","Sun May 10 14:58:19 UTC 2026","broken","Sun May 10 14:58:33 UTC 2026","","Negative Tests with invalid credentials","",""
"","69","should update the booking","restful-booker API tests","Sun May 10 14:57:46 UTC 2026","passed","Sun May 10 14:57:47 UTC 2026","","","",""
"","11949","should show error when email not exists","User Access Management Spec","Sun May 10 14:58:45 UTC 2026","broken","Sun May 10 14:58:57 UTC 2026","","Negative Tests with invalid credentials","",""
"","3588","should open language selector and display available languages","Language Functionality Spec","Sun May 10 14:55:52 UTC 2026","passed","Sun May 10 14:55:56 UTC 2026","","","",""
"","10545","should filter movie by User Rating","Filter Functionality Spec","Sun May 10 14:57:10 UTC 2026","broken","Sun May 10 14:57:21 UTC 2026","","","",""
"","286","should create an auth token","restful-booker API tests","Sun May 10 14:57:46 UTC 2026","passed","Sun May 10 14:57:46 UTC 2026","","","",""
"","2955","should return a proper message for a non-existing movie","Search Functionality Spec","Sun May 10 14:56:48 UTC 2026","passed","Sun May 10 14:56:51 UTC 2026","","","",""
"","68","should get the created booking","restful-booker API tests","Sun May 10 14:57:46 UTC 2026","passed","Sun May 10 14:57:46 UTC 2026","","","",""
"","68","should delete the booking","restful-booker API tests","Sun May 10 14:57:47 UTC 2026","passed","Sun May 10 14:57:47 UTC 2026","","","",""
"","0","should login successfully with valid credentials","","Sun May 10 14:58:57 UTC 2026","skipped","Sun May 10 14:58:57 UTC 2026","","","",""
"","68","should create a new booking","restful-booker API tests","Sun May 10 14:57:46 UTC 2026","passed","Sun May 10 14:57:46 UTC 2026","","","",""
"","3932","should return correct results for a valid search query","Search Functionality Spec","Sun May 10 14:56:38 UTC 2026","passed","Sun May 10 14:56:42 UTC 2026","","","",""
"","3174","should return at least one result for a common search query","Search Functionality Spec","Sun May 10 14:56:42 UTC 2026","passed","Sun May 10 14:56:46 UTC 2026","","","",""
