"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","63","should return 404 when fetching deleted booking","restful-booker API tests","Mon Dec 22 12:50:27 UTC 2025","passed","Mon Dec 22 12:50:27 UTC 2025","","","",""
"","252","should create an auth token","restful-booker API tests","Mon Dec 22 12:50:27 UTC 2025","passed","Mon Dec 22 12:50:27 UTC 2025","","","",""
"","3400","should show error for invalid email format","User Access Management Spec","Mon Dec 22 12:50:23 UTC 2025","passed","Mon Dec 22 12:50:27 UTC 2025","","Negative Tests with invalid credentials","",""
"","3059","should change site language to German","Language Functionality Spec","Mon Dec 22 12:49:58 UTC 2025","passed","Mon Dec 22 12:50:01 UTC 2025","","","",""
"","63","should get the created booking","restful-booker API tests","Mon Dec 22 12:50:27 UTC 2025","passed","Mon Dec 22 12:50:27 UTC 2025","","","",""
"","2221","should contain Spanish in the list","Language Functionality Spec","Mon Dec 22 12:49:56 UTC 2025","passed","Mon Dec 22 12:49:58 UTC 2025","","","",""
"","3009","should return at least one result for a common search query","Search Functionality Spec","Mon Dec 22 12:50:08 UTC 2025","passed","Mon Dec 22 12:50:11 UTC 2025","","","",""
"","9092","should filter movies by Number of Votes","Filter Functionality Spec","Mon Dec 22 12:50:04 UTC 2025","passed","Mon Dec 22 12:50:14 UTC 2025","","","",""
"","11122","should check the first movie when IMDb rating is sorted in descending order","Filter Functionality Spec","Mon Dec 22 12:50:14 UTC 2025","passed","Mon Dec 22 12:50:25 UTC 2025","","","",""
"","2845","should return a proper message for a non-existing movie","Search Functionality Spec","Mon Dec 22 12:50:15 UTC 2025","passed","Mon Dec 22 12:50:17 UTC 2025","","","",""
"","3857","should verify that each result contains a title and a working link","Search Functionality Spec","Mon Dec 22 12:50:11 UTC 2025","passed","Mon Dec 22 12:50:15 UTC 2025","","","",""
"","4053","should show error when email is missing","User Access Management Spec","Mon Dec 22 12:50:19 UTC 2025","passed","Mon Dec 22 12:50:23 UTC 2025","","Negative Tests with invalid credentials","",""
"","77","should update the booking","restful-booker API tests","Mon Dec 22 12:50:27 UTC 2025","passed","Mon Dec 22 12:50:27 UTC 2025","","","",""
"","53","should create a new booking","restful-booker API tests","Mon Dec 22 12:50:27 UTC 2025","passed","Mon Dec 22 12:50:27 UTC 2025","","","",""
"","12214","should filter movie by User Rating","Filter Functionality Spec","Mon Dec 22 12:49:52 UTC 2025","passed","Mon Dec 22 12:50:04 UTC 2025","","","",""
"","3756","should open language selector and display available languages","Language Functionality Spec","Mon Dec 22 12:49:52 UTC 2025","passed","Mon Dec 22 12:49:56 UTC 2025","","","",""
"","4205","should return correct results for a valid search query","Search Functionality Spec","Mon Dec 22 12:50:04 UTC 2025","passed","Mon Dec 22 12:50:08 UTC 2025","","","",""
"","3122","should show error when email not exists","User Access Management Spec","Mon Dec 22 12:50:27 UTC 2025","passed","Mon Dec 22 12:50:30 UTC 2025","","Negative Tests with invalid credentials","",""
"","71","should delete the booking","restful-booker API tests","Mon Dec 22 12:50:27 UTC 2025","passed","Mon Dec 22 12:50:27 UTC 2025","","","",""
"","0","should login successfully with valid credentials","","Mon Dec 22 12:50:30 UTC 2025","skipped","Mon Dec 22 12:50:30 UTC 2025","","","",""
