"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","53","should get the created booking","restful-booker API tests","Wed May 13 14:42:20 UTC 2026","passed","Wed May 13 14:42:20 UTC 2026","","","",""
"","54","should delete the booking","restful-booker API tests","Wed May 13 14:42:21 UTC 2026","passed","Wed May 13 14:42:21 UTC 2026","","","",""
"","52","should return 404 when fetching deleted booking","restful-booker API tests","Wed May 13 14:42:21 UTC 2026","passed","Wed May 13 14:42:21 UTC 2026","","","",""
"","2668","should return a proper message for a non-existing movie","Search Functionality Spec","Wed May 13 14:41:23 UTC 2026","passed","Wed May 13 14:41:25 UTC 2026","","","",""
"","3249","should return at least one result for a common search query","Search Functionality Spec","Wed May 13 14:41:17 UTC 2026","passed","Wed May 13 14:41:20 UTC 2026","","","",""
"","11766","should show error when email not exists","User Access Management Spec","Wed May 13 14:43:19 UTC 2026","broken","Wed May 13 14:43:31 UTC 2026","","Negative Tests with invalid credentials","",""
"","4470","should return correct results for a valid search query","Search Functionality Spec","Wed May 13 14:41:12 UTC 2026","passed","Wed May 13 14:41:17 UTC 2026","","","",""
"","53","should update the booking","restful-booker API tests","Wed May 13 14:42:20 UTC 2026","passed","Wed May 13 14:42:21 UTC 2026","","","",""
"","3538","should open language selector and display available languages","Language Functionality Spec","Wed May 13 14:40:28 UTC 2026","passed","Wed May 13 14:40:31 UTC 2026","","","",""
"","2442","should verify that each result contains a title and a working link","Search Functionality Spec","Wed May 13 14:41:20 UTC 2026","failed","Wed May 13 14:41:23 UTC 2026","","","",""
"","1497","should contain Spanish in the list","Language Functionality Spec","Wed May 13 14:40:31 UTC 2026","passed","Wed May 13 14:40:33 UTC 2026","","","",""
"","11358","should filter movies by Number of Votes","Filter Functionality Spec","Wed May 13 14:41:56 UTC 2026","broken","Wed May 13 14:42:07 UTC 2026","","","",""
"","15425","should show error when email is missing","User Access Management Spec","Wed May 13 14:42:52 UTC 2026","broken","Wed May 13 14:43:07 UTC 2026","","Negative Tests with invalid credentials","",""
"","239","should create an auth token","restful-booker API tests","Wed May 13 14:42:20 UTC 2026","passed","Wed May 13 14:42:20 UTC 2026","","","",""
"","11894","should show error for invalid email format","User Access Management Spec","Wed May 13 14:43:07 UTC 2026","broken","Wed May 13 14:43:19 UTC 2026","","Negative Tests with invalid credentials","",""
"","10683","should filter movie by User Rating","Filter Functionality Spec","Wed May 13 14:41:45 UTC 2026","broken","Wed May 13 14:41:56 UTC 2026","","","",""
"","0","should login successfully with valid credentials","","Wed May 13 14:43:32 UTC 2026","skipped","Wed May 13 14:43:32 UTC 2026","","","",""
"","11365","should check the first movie when IMDb rating is sorted in descending order","Filter Functionality Spec","Wed May 13 14:42:07 UTC 2026","broken","Wed May 13 14:42:18 UTC 2026","","","",""
"","2405","should change site language to German","Language Functionality Spec","Wed May 13 14:40:33 UTC 2026","passed","Wed May 13 14:40:35 UTC 2026","","","",""
"","54","should create a new booking","restful-booker API tests","Wed May 13 14:42:20 UTC 2026","passed","Wed May 13 14:42:20 UTC 2026","","","",""
