"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3466","should open language selector and display available languages","Language Functionality Spec","Tue Feb 10 15:01:40 UTC 2026","passed","Tue Feb 10 15:01:43 UTC 2026","","","",""
"","11542","should filter movies by Number of Votes","Filter Functionality Spec","Tue Feb 10 15:01:52 UTC 2026","passed","Tue Feb 10 15:02:04 UTC 2026","","","",""
"","1615","should contain Spanish in the list","Language Functionality Spec","Tue Feb 10 15:01:43 UTC 2026","passed","Tue Feb 10 15:01:45 UTC 2026","","","",""
"","10747","should check the first movie when IMDb rating is sorted in descending order","Filter Functionality Spec","Tue Feb 10 15:02:04 UTC 2026","passed","Tue Feb 10 15:02:15 UTC 2026","","","",""
"","133","should create an auth token","restful-booker API tests","Tue Feb 10 15:02:17 UTC 2026","passed","Tue Feb 10 15:02:17 UTC 2026","","","",""
"","12506","should filter movie by User Rating","Filter Functionality Spec","Tue Feb 10 15:01:40 UTC 2026","passed","Tue Feb 10 15:01:52 UTC 2026","","","",""
"","0","should login successfully with valid credentials","","Tue Feb 10 15:04:05 UTC 2026","skipped","Tue Feb 10 15:04:05 UTC 2026","","","",""
"","31","should return 404 when fetching deleted booking","restful-booker API tests","Tue Feb 10 15:02:17 UTC 2026","passed","Tue Feb 10 15:02:17 UTC 2026","","","",""
"","11594","should show error for invalid email format","User Access Management Spec","Tue Feb 10 15:03:42 UTC 2026","broken","Tue Feb 10 15:03:53 UTC 2026","","Negative Tests with invalid credentials","",""
"","26","should create a new booking","restful-booker API tests","Tue Feb 10 15:02:17 UTC 2026","passed","Tue Feb 10 15:02:17 UTC 2026","","","",""
"","2742","should change site language to German","Language Functionality Spec","Tue Feb 10 15:01:45 UTC 2026","passed","Tue Feb 10 15:01:48 UTC 2026","","","",""
"","3719","should return correct results for a valid search query","Search Functionality Spec","Tue Feb 10 15:01:50 UTC 2026","passed","Tue Feb 10 15:01:54 UTC 2026","","","",""
"","3441","should return at least one result for a common search query","Search Functionality Spec","Tue Feb 10 15:01:54 UTC 2026","passed","Tue Feb 10 15:01:57 UTC 2026","","","",""
"","12482","should show error when email is missing","User Access Management Spec","Tue Feb 10 15:03:29 UTC 2026","broken","Tue Feb 10 15:03:42 UTC 2026","","Negative Tests with invalid credentials","",""
"","26","should delete the booking","restful-booker API tests","Tue Feb 10 15:02:17 UTC 2026","passed","Tue Feb 10 15:02:17 UTC 2026","","","",""
"","3297","should verify that each result contains a title and a working link","Search Functionality Spec","Tue Feb 10 15:01:57 UTC 2026","passed","Tue Feb 10 15:02:00 UTC 2026","","","",""
"","26","should get the created booking","restful-booker API tests","Tue Feb 10 15:02:17 UTC 2026","passed","Tue Feb 10 15:02:17 UTC 2026","","","",""
"","11518","should show error when email not exists","User Access Management Spec","Tue Feb 10 15:03:53 UTC 2026","broken","Tue Feb 10 15:04:05 UTC 2026","","Negative Tests with invalid credentials","",""
"","3353","should return a proper message for a non-existing movie","Search Functionality Spec","Tue Feb 10 15:02:01 UTC 2026","passed","Tue Feb 10 15:02:04 UTC 2026","","","",""
"","26","should update the booking","restful-booker API tests","Tue Feb 10 15:02:17 UTC 2026","passed","Tue Feb 10 15:02:17 UTC 2026","","","",""
