"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","should login successfully with valid credentials","","Sat Apr 25 05:52:31 UTC 2026","skipped","Sat Apr 25 05:52:31 UTC 2026","","","",""
"","2423","should return a proper message for a non-existing movie","Search Functionality Spec","Sat Apr 25 05:50:26 UTC 2026","passed","Sat Apr 25 05:50:28 UTC 2026","","","",""
"","2996","should verify that each result contains a title and a working link","Search Functionality Spec","Sat Apr 25 05:50:23 UTC 2026","failed","Sat Apr 25 05:50:26 UTC 2026","","","",""
"","116","should create an auth token","restful-booker API tests","Sat Apr 25 05:51:25 UTC 2026","passed","Sat Apr 25 05:51:25 UTC 2026","","","",""
"","20","should return 404 when fetching deleted booking","restful-booker API tests","Sat Apr 25 05:51:25 UTC 2026","passed","Sat Apr 25 05:51:25 UTC 2026","","","",""
"","2274","should return at least one result for a common search query","Search Functionality Spec","Sat Apr 25 05:50:21 UTC 2026","passed","Sat Apr 25 05:50:23 UTC 2026","","","",""
"","11027","should filter movies by Number of Votes","Filter Functionality Spec","Sat Apr 25 05:51:01 UTC 2026","broken","Sat Apr 25 05:51:12 UTC 2026","","","",""
"","21","should delete the booking","restful-booker API tests","Sat Apr 25 05:51:25 UTC 2026","passed","Sat Apr 25 05:51:25 UTC 2026","","","",""
"","10624","should filter movie by User Rating","Filter Functionality Spec","Sat Apr 25 05:50:51 UTC 2026","broken","Sat Apr 25 05:51:01 UTC 2026","","","",""
"","11696","should show error for invalid email format","User Access Management Spec","Sat Apr 25 05:52:07 UTC 2026","broken","Sat Apr 25 05:52:19 UTC 2026","","Negative Tests with invalid credentials","",""
"","21","should update the booking","restful-booker API tests","Sat Apr 25 05:51:25 UTC 2026","passed","Sat Apr 25 05:51:25 UTC 2026","","","",""
"","2739","should change site language to German","Language Functionality Spec","Sat Apr 25 05:49:40 UTC 2026","passed","Sat Apr 25 05:49:43 UTC 2026","","","",""
"","13002","should show error when email is missing","User Access Management Spec","Sat Apr 25 05:51:54 UTC 2026","broken","Sat Apr 25 05:52:07 UTC 2026","","Negative Tests with invalid credentials","",""
"","11019","should check the first movie when IMDb rating is sorted in descending order","Filter Functionality Spec","Sat Apr 25 05:51:12 UTC 2026","broken","Sat Apr 25 05:51:23 UTC 2026","","","",""
"","11719","should show error when email not exists","User Access Management Spec","Sat Apr 25 05:52:19 UTC 2026","broken","Sat Apr 25 05:52:31 UTC 2026","","Negative Tests with invalid credentials","",""
"","1350","should contain Spanish in the list","Language Functionality Spec","Sat Apr 25 05:49:39 UTC 2026","passed","Sat Apr 25 05:49:40 UTC 2026","","","",""
"","3461","should return correct results for a valid search query","Search Functionality Spec","Sat Apr 25 05:50:17 UTC 2026","passed","Sat Apr 25 05:50:21 UTC 2026","","","",""
"","20","should get the created booking","restful-booker API tests","Sat Apr 25 05:51:25 UTC 2026","passed","Sat Apr 25 05:51:25 UTC 2026","","","",""
"","22","should create a new booking","restful-booker API tests","Sat Apr 25 05:51:25 UTC 2026","passed","Sat Apr 25 05:51:25 UTC 2026","","","",""
"","7313","should open language selector and display available languages","Language Functionality Spec","Sat Apr 25 05:49:31 UTC 2026","passed","Sat Apr 25 05:49:39 UTC 2026","","","",""
