"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","12869","should filter movie by User Rating","Filter Functionality Spec","Wed Dec 17 10:28:19 UTC 2025","passed","Wed Dec 17 10:28:32 UTC 2025","","","",""
"","3365","should show error when email not exists","User Access Management Spec","Wed Dec 17 10:28:51 UTC 2025","passed","Wed Dec 17 10:28:55 UTC 2025","","Negative Tests with invalid credentials","",""
"","2835","should return a proper message for a non-existing movie","Search Functionality Spec","Wed Dec 17 10:28:39 UTC 2025","passed","Wed Dec 17 10:28:42 UTC 2025","","","",""
"","4047","should return correct results for a valid search query","Search Functionality Spec","Wed Dec 17 10:28:30 UTC 2025","passed","Wed Dec 17 10:28:34 UTC 2025","","","",""
"","3301","should show error for invalid email format","User Access Management Spec","Wed Dec 17 10:28:48 UTC 2025","passed","Wed Dec 17 10:28:51 UTC 2025","","Negative Tests with invalid credentials","",""
"","3105","should verify that each result contains a title and a working link","Search Functionality Spec","Wed Dec 17 10:28:36 UTC 2025","passed","Wed Dec 17 10:28:39 UTC 2025","","","",""
"","10","should return 404 when fetching deleted booking","restful-booker API tests","Wed Dec 17 10:28:57 UTC 2025","passed","Wed Dec 17 10:28:57 UTC 2025","","","",""
"","4026","should show error when email is missing","User Access Management Spec","Wed Dec 17 10:28:44 UTC 2025","passed","Wed Dec 17 10:28:48 UTC 2025","","Negative Tests with invalid credentials","",""
"","14","should update the booking","restful-booker API tests","Wed Dec 17 10:28:57 UTC 2025","passed","Wed Dec 17 10:28:57 UTC 2025","","","",""
"","10","should create a new booking","restful-booker API tests","Wed Dec 17 10:28:57 UTC 2025","passed","Wed Dec 17 10:28:57 UTC 2025","","","",""
"","0","should login successfully with valid credentials","","Wed Dec 17 10:28:55 UTC 2025","skipped","Wed Dec 17 10:28:55 UTC 2025","","","",""
"","1378","should contain Spanish in the list","Language Functionality Spec","Wed Dec 17 10:28:23 UTC 2025","passed","Wed Dec 17 10:28:24 UTC 2025","","","",""
"","12047","should check the first movie when IMDb rating is sorted in descending order","Filter Functionality Spec","Wed Dec 17 10:28:43 UTC 2025","passed","Wed Dec 17 10:28:55 UTC 2025","","","",""
"","3170","should change site language to German","Language Functionality Spec","Wed Dec 17 10:28:24 UTC 2025","passed","Wed Dec 17 10:28:28 UTC 2025","","","",""
"","3827","should open language selector and display available languages","Language Functionality Spec","Wed Dec 17 10:28:19 UTC 2025","passed","Wed Dec 17 10:28:23 UTC 2025","","","",""
"","11","should get the created booking","restful-booker API tests","Wed Dec 17 10:28:57 UTC 2025","passed","Wed Dec 17 10:28:57 UTC 2025","","","",""
"","2517","should return at least one result for a common search query","Search Functionality Spec","Wed Dec 17 10:28:34 UTC 2025","passed","Wed Dec 17 10:28:36 UTC 2025","","","",""
"","11020","should filter movies by Number of Votes","Filter Functionality Spec","Wed Dec 17 10:28:32 UTC 2025","passed","Wed Dec 17 10:28:43 UTC 2025","","","",""
"","59","should create an auth token","restful-booker API tests","Wed Dec 17 10:28:57 UTC 2025","passed","Wed Dec 17 10:28:57 UTC 2025","","","",""
"","11","should delete the booking","restful-booker API tests","Wed Dec 17 10:28:57 UTC 2025","passed","Wed Dec 17 10:28:57 UTC 2025","","","",""
