"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4075","should return correct results for a valid search query","Search Functionality Spec","Wed Apr 01 20:49:49 UTC 2026","passed","Wed Apr 01 20:49:53 UTC 2026","","","",""
"","2463","should return a proper message for a non-existing movie","Search Functionality Spec","Wed Apr 01 20:49:58 UTC 2026","passed","Wed Apr 01 20:50:00 UTC 2026","","","",""
"","2950","should change site language to German","Language Functionality Spec","Wed Apr 01 20:49:44 UTC 2026","passed","Wed Apr 01 20:49:47 UTC 2026","","","",""
"","11983","should show error for invalid email format","User Access Management Spec","Wed Apr 01 20:51:42 UTC 2026","broken","Wed Apr 01 20:51:54 UTC 2026","","Negative Tests with invalid credentials","",""
"","10829","should check the first movie when IMDb rating is sorted in descending order","Filter Functionality Spec","Wed Apr 01 20:51:17 UTC 2026","broken","Wed Apr 01 20:51:28 UTC 2026","","","",""
"","184","should create an auth token","restful-booker API tests","Wed Apr 01 20:51:30 UTC 2026","passed","Wed Apr 01 20:51:31 UTC 2026","","","",""
"","2529","should verify that each result contains a title and a working link","Search Functionality Spec","Wed Apr 01 20:49:55 UTC 2026","passed","Wed Apr 01 20:49:58 UTC 2026","","","",""
"","0","should login successfully with valid credentials","","Wed Apr 01 20:52:06 UTC 2026","skipped","Wed Apr 01 20:52:06 UTC 2026","","","",""
"","40","should delete the booking","restful-booker API tests","Wed Apr 01 20:51:31 UTC 2026","passed","Wed Apr 01 20:51:31 UTC 2026","","","",""
"","39","should create a new booking","restful-booker API tests","Wed Apr 01 20:51:31 UTC 2026","passed","Wed Apr 01 20:51:31 UTC 2026","","","",""
"","10502","should filter movie by User Rating","Filter Functionality Spec","Wed Apr 01 20:50:56 UTC 2026","broken","Wed Apr 01 20:51:06 UTC 2026","","","",""
"","39","should get the created booking","restful-booker API tests","Wed Apr 01 20:51:31 UTC 2026","passed","Wed Apr 01 20:51:31 UTC 2026","","","",""
"","11866","should show error when email not exists","User Access Management Spec","Wed Apr 01 20:51:54 UTC 2026","broken","Wed Apr 01 20:52:06 UTC 2026","","Negative Tests with invalid credentials","",""
"","10963","should filter movies by Number of Votes","Filter Functionality Spec","Wed Apr 01 20:51:06 UTC 2026","broken","Wed Apr 01 20:51:17 UTC 2026","","","",""
"","14002","should show error when email is missing","User Access Management Spec","Wed Apr 01 20:51:28 UTC 2026","broken","Wed Apr 01 20:51:42 UTC 2026","","Negative Tests with invalid credentials","",""
"","2221","should return at least one result for a common search query","Search Functionality Spec","Wed Apr 01 20:49:53 UTC 2026","passed","Wed Apr 01 20:49:55 UTC 2026","","","",""
"","3146","should open language selector and display available languages","Language Functionality Spec","Wed Apr 01 20:49:39 UTC 2026","passed","Wed Apr 01 20:49:43 UTC 2026","","","",""
"","39","should update the booking","restful-booker API tests","Wed Apr 01 20:51:31 UTC 2026","passed","Wed Apr 01 20:51:31 UTC 2026","","","",""
"","1502","should contain Spanish in the list","Language Functionality Spec","Wed Apr 01 20:49:43 UTC 2026","passed","Wed Apr 01 20:49:44 UTC 2026","","","",""
"","41","should return 404 when fetching deleted booking","restful-booker API tests","Wed Apr 01 20:51:31 UTC 2026","passed","Wed Apr 01 20:51:31 UTC 2026","","","",""
