"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","292","should create an auth token","restful-booker API tests","Sun Feb 01 22:29:22 UTC 2026","passed","Sun Feb 01 22:29:23 UTC 2026","","","",""
"","12367","should show error when email is missing","User Access Management Spec","Sun Feb 01 22:30:38 UTC 2026","broken","Sun Feb 01 22:30:50 UTC 2026","","Negative Tests with invalid credentials","",""
"","3143","should verify that each result contains a title and a working link","Search Functionality Spec","Sun Feb 01 22:29:07 UTC 2026","passed","Sun Feb 01 22:29:10 UTC 2026","","","",""
"","3298","should return at least one result for a common search query","Search Functionality Spec","Sun Feb 01 22:29:04 UTC 2026","passed","Sun Feb 01 22:29:07 UTC 2026","","","",""
"","4291","should return correct results for a valid search query","Search Functionality Spec","Sun Feb 01 22:28:59 UTC 2026","passed","Sun Feb 01 22:29:04 UTC 2026","","","",""
"","11593","should filter movie by User Rating","Filter Functionality Spec","Sun Feb 01 22:28:47 UTC 2026","passed","Sun Feb 01 22:28:59 UTC 2026","","","",""
"","72","should update the booking","restful-booker API tests","Sun Feb 01 22:29:23 UTC 2026","passed","Sun Feb 01 22:29:23 UTC 2026","","","",""
"","1679","should contain Spanish in the list","Language Functionality Spec","Sun Feb 01 22:28:51 UTC 2026","passed","Sun Feb 01 22:28:52 UTC 2026","","","",""
"","4888","should change site language to German","Language Functionality Spec","Sun Feb 01 22:28:52 UTC 2026","passed","Sun Feb 01 22:28:57 UTC 2026","","","",""
"","70","should create a new booking","restful-booker API tests","Sun Feb 01 22:29:23 UTC 2026","passed","Sun Feb 01 22:29:23 UTC 2026","","","",""
"","11896","should show error for invalid email format","User Access Management Spec","Sun Feb 01 22:30:50 UTC 2026","broken","Sun Feb 01 22:31:02 UTC 2026","","Negative Tests with invalid credentials","",""
"","72","should delete the booking","restful-booker API tests","Sun Feb 01 22:29:23 UTC 2026","passed","Sun Feb 01 22:29:23 UTC 2026","","","",""
"","3193","should open language selector and display available languages","Language Functionality Spec","Sun Feb 01 22:28:47 UTC 2026","passed","Sun Feb 01 22:28:51 UTC 2026","","","",""
"","10357","should filter movies by Number of Votes","Filter Functionality Spec","Sun Feb 01 22:28:59 UTC 2026","passed","Sun Feb 01 22:29:09 UTC 2026","","","",""
"","11390","should check the first movie when IMDb rating is sorted in descending order","Filter Functionality Spec","Sun Feb 01 22:29:09 UTC 2026","passed","Sun Feb 01 22:29:21 UTC 2026","","","",""
"","71","should return 404 when fetching deleted booking","restful-booker API tests","Sun Feb 01 22:29:23 UTC 2026","passed","Sun Feb 01 22:29:23 UTC 2026","","","",""
"","72","should get the created booking","restful-booker API tests","Sun Feb 01 22:29:23 UTC 2026","passed","Sun Feb 01 22:29:23 UTC 2026","","","",""
"","13863","should show error when email not exists","User Access Management Spec","Sun Feb 01 22:31:02 UTC 2026","broken","Sun Feb 01 22:31:16 UTC 2026","","Negative Tests with invalid credentials","",""
"","1","should login successfully with valid credentials","","Sun Feb 01 22:31:16 UTC 2026","skipped","Sun Feb 01 22:31:16 UTC 2026","","","",""
"","2487","should return a proper message for a non-existing movie","Search Functionality Spec","Sun Feb 01 22:29:10 UTC 2026","passed","Sun Feb 01 22:29:12 UTC 2026","","","",""
