"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3178","should verify that each result contains a title and a working link","Search Functionality Spec","Thu May 14 14:21:53 UTC 2026","failed","Thu May 14 14:21:56 UTC 2026","","","",""
"","25","should return 404 when fetching deleted booking","restful-booker API tests","Thu May 14 14:22:55 UTC 2026","passed","Thu May 14 14:22:55 UTC 2026","","","",""
"","26","should update the booking","restful-booker API tests","Thu May 14 14:22:55 UTC 2026","passed","Thu May 14 14:22:55 UTC 2026","","","",""
"","13070","should show error when email is missing","User Access Management Spec","Thu May 14 14:23:24 UTC 2026","broken","Thu May 14 14:23:37 UTC 2026","","Negative Tests with invalid credentials","",""
"","3452","should return correct results for a valid search query","Search Functionality Spec","Thu May 14 14:21:47 UTC 2026","passed","Thu May 14 14:21:51 UTC 2026","","","",""
"","1424","should contain Spanish in the list","Language Functionality Spec","Thu May 14 14:21:07 UTC 2026","passed","Thu May 14 14:21:09 UTC 2026","","","",""
"","128","should create an auth token","restful-booker API tests","Thu May 14 14:22:55 UTC 2026","passed","Thu May 14 14:22:55 UTC 2026","","","",""
"","10642","should filter movie by User Rating","Filter Functionality Spec","Thu May 14 14:22:20 UTC 2026","broken","Thu May 14 14:22:31 UTC 2026","","","",""
"","26","should create a new booking","restful-booker API tests","Thu May 14 14:22:55 UTC 2026","passed","Thu May 14 14:22:55 UTC 2026","","","",""
"","12048","should show error for invalid email format","User Access Management Spec","Thu May 14 14:23:37 UTC 2026","broken","Thu May 14 14:23:49 UTC 2026","","Negative Tests with invalid credentials","",""
"","11106","should filter movies by Number of Votes","Filter Functionality Spec","Thu May 14 14:22:31 UTC 2026","broken","Thu May 14 14:22:42 UTC 2026","","","",""
"","4490","should open language selector and display available languages","Language Functionality Spec","Thu May 14 14:21:03 UTC 2026","passed","Thu May 14 14:21:07 UTC 2026","","","",""
"","25","should get the created booking","restful-booker API tests","Thu May 14 14:22:55 UTC 2026","passed","Thu May 14 14:22:55 UTC 2026","","","",""
"","3655","should change site language to German","Language Functionality Spec","Thu May 14 14:21:09 UTC 2026","passed","Thu May 14 14:21:12 UTC 2026","","","",""
"","25","should delete the booking","restful-booker API tests","Thu May 14 14:22:55 UTC 2026","passed","Thu May 14 14:22:55 UTC 2026","","","",""
"","2204","should return at least one result for a common search query","Search Functionality Spec","Thu May 14 14:21:51 UTC 2026","passed","Thu May 14 14:21:53 UTC 2026","","","",""
"","12166","should show error when email not exists","User Access Management Spec","Thu May 14 14:23:49 UTC 2026","broken","Thu May 14 14:24:01 UTC 2026","","Negative Tests with invalid credentials","",""
"","10906","should check the first movie when IMDb rating is sorted in descending order","Filter Functionality Spec","Thu May 14 14:22:42 UTC 2026","broken","Thu May 14 14:22:53 UTC 2026","","","",""
"","2469","should return a proper message for a non-existing movie","Search Functionality Spec","Thu May 14 14:21:56 UTC 2026","passed","Thu May 14 14:21:59 UTC 2026","","","",""
"","0","should login successfully with valid credentials","","Thu May 14 14:24:01 UTC 2026","skipped","Thu May 14 14:24:01 UTC 2026","","","",""
