"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11052","should check the first movie when IMDb rating is sorted in descending order","Filter Functionality Spec","Sun Mar 29 16:40:47 UTC 2026","broken","Sun Mar 29 16:40:58 UTC 2026","","","",""
"","21","should delete the booking","restful-booker API tests","Sun Mar 29 16:41:00 UTC 2026","passed","Sun Mar 29 16:41:00 UTC 2026","","","",""
"","4129","should return correct results for a valid search query","Search Functionality Spec","Sun Mar 29 16:39:20 UTC 2026","passed","Sun Mar 29 16:39:24 UTC 2026","","","",""
"","12048","should show error for invalid email format","User Access Management Spec","Sun Mar 29 16:41:20 UTC 2026","broken","Sun Mar 29 16:41:32 UTC 2026","","Negative Tests with invalid credentials","",""
"","4193","should open language selector and display available languages","Language Functionality Spec","Sun Mar 29 16:39:07 UTC 2026","passed","Sun Mar 29 16:39:11 UTC 2026","","","",""
"","1854","should contain Spanish in the list","Language Functionality Spec","Sun Mar 29 16:39:11 UTC 2026","passed","Sun Mar 29 16:39:13 UTC 2026","","","",""
"","10846","should filter movie by User Rating","Filter Functionality Spec","Sun Mar 29 16:40:24 UTC 2026","broken","Sun Mar 29 16:40:35 UTC 2026","","","",""
"","13121","should show error when email is missing","User Access Management Spec","Sun Mar 29 16:41:07 UTC 2026","broken","Sun Mar 29 16:41:20 UTC 2026","","Negative Tests with invalid credentials","",""
"","21","should get the created booking","restful-booker API tests","Sun Mar 29 16:41:00 UTC 2026","passed","Sun Mar 29 16:41:00 UTC 2026","","","",""
"","4675","should verify that each result contains a title and a working link","Search Functionality Spec","Sun Mar 29 16:39:29 UTC 2026","passed","Sun Mar 29 16:39:34 UTC 2026","","","",""
"","4229","should change site language to German","Language Functionality Spec","Sun Mar 29 16:39:13 UTC 2026","passed","Sun Mar 29 16:39:17 UTC 2026","","","",""
"","21","should create a new booking","restful-booker API tests","Sun Mar 29 16:41:00 UTC 2026","passed","Sun Mar 29 16:41:00 UTC 2026","","","",""
"","12433","should show error when email not exists","User Access Management Spec","Sun Mar 29 16:41:32 UTC 2026","broken","Sun Mar 29 16:41:45 UTC 2026","","Negative Tests with invalid credentials","",""
"","133","should create an auth token","restful-booker API tests","Sun Mar 29 16:40:59 UTC 2026","passed","Sun Mar 29 16:41:00 UTC 2026","","","",""
"","21","should return 404 when fetching deleted booking","restful-booker API tests","Sun Mar 29 16:41:00 UTC 2026","passed","Sun Mar 29 16:41:00 UTC 2026","","","",""
"","21","should update the booking","restful-booker API tests","Sun Mar 29 16:41:00 UTC 2026","passed","Sun Mar 29 16:41:00 UTC 2026","","","",""
"","3123","should return a proper message for a non-existing movie","Search Functionality Spec","Sun Mar 29 16:39:34 UTC 2026","passed","Sun Mar 29 16:39:37 UTC 2026","","","",""
"","11187","should filter movies by Number of Votes","Filter Functionality Spec","Sun Mar 29 16:40:35 UTC 2026","broken","Sun Mar 29 16:40:47 UTC 2026","","","",""
"","3377","should return at least one result for a common search query","Search Functionality Spec","Sun Mar 29 16:39:24 UTC 2026","passed","Sun Mar 29 16:39:27 UTC 2026","","","",""
"","0","should login successfully with valid credentials","","Sun Mar 29 16:41:45 UTC 2026","skipped","Sun Mar 29 16:41:45 UTC 2026","","","",""
