"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","38","should update the booking","restful-booker API tests","Wed Apr 15 02:48:29 UTC 2026","passed","Wed Apr 15 02:48:29 UTC 2026","","","",""
"","0","should login successfully with valid credentials","","Wed Apr 15 02:49:40 UTC 2026","skipped","Wed Apr 15 02:49:40 UTC 2026","","","",""
"","3449","should return a proper message for a non-existing movie","Search Functionality Spec","Wed Apr 15 02:47:31 UTC 2026","passed","Wed Apr 15 02:47:35 UTC 2026","","","",""
"","4077","should return correct results for a valid search query","Search Functionality Spec","Wed Apr 15 02:47:21 UTC 2026","passed","Wed Apr 15 02:47:25 UTC 2026","","","",""
"","12544","should show error when email not exists","User Access Management Spec","Wed Apr 15 02:49:28 UTC 2026","broken","Wed Apr 15 02:49:40 UTC 2026","","Negative Tests with invalid credentials","",""
"","1331","should contain Spanish in the list","Language Functionality Spec","Wed Apr 15 02:46:40 UTC 2026","passed","Wed Apr 15 02:46:41 UTC 2026","","","",""
"","3080","should return at least one result for a common search query","Search Functionality Spec","Wed Apr 15 02:47:25 UTC 2026","passed","Wed Apr 15 02:47:28 UTC 2026","","","",""
"","170","should create an auth token","restful-booker API tests","Wed Apr 15 02:48:29 UTC 2026","passed","Wed Apr 15 02:48:29 UTC 2026","","","",""
"","13594","should show error when email is missing","User Access Management Spec","Wed Apr 15 02:49:02 UTC 2026","broken","Wed Apr 15 02:49:16 UTC 2026","","Negative Tests with invalid credentials","",""
"","2515","should change site language to German","Language Functionality Spec","Wed Apr 15 02:46:41 UTC 2026","passed","Wed Apr 15 02:46:44 UTC 2026","","","",""
"","37","should delete the booking","restful-booker API tests","Wed Apr 15 02:48:29 UTC 2026","passed","Wed Apr 15 02:48:29 UTC 2026","","","",""
"","12215","should show error for invalid email format","User Access Management Spec","Wed Apr 15 02:49:16 UTC 2026","broken","Wed Apr 15 02:49:28 UTC 2026","","Negative Tests with invalid credentials","",""
"","10900","should check the first movie when IMDb rating is sorted in descending order","Filter Functionality Spec","Wed Apr 15 02:48:16 UTC 2026","broken","Wed Apr 15 02:48:27 UTC 2026","","","",""
"","38","should create a new booking","restful-booker API tests","Wed Apr 15 02:48:29 UTC 2026","passed","Wed Apr 15 02:48:29 UTC 2026","","","",""
"","39","should get the created booking","restful-booker API tests","Wed Apr 15 02:48:29 UTC 2026","passed","Wed Apr 15 02:48:29 UTC 2026","","","",""
"","3402","should open language selector and display available languages","Language Functionality Spec","Wed Apr 15 02:46:37 UTC 2026","passed","Wed Apr 15 02:46:40 UTC 2026","","","",""
"","10626","should filter movie by User Rating","Filter Functionality Spec","Wed Apr 15 02:47:54 UTC 2026","broken","Wed Apr 15 02:48:05 UTC 2026","","","",""
"","10986","should filter movies by Number of Votes","Filter Functionality Spec","Wed Apr 15 02:48:05 UTC 2026","broken","Wed Apr 15 02:48:16 UTC 2026","","","",""
"","3115","should verify that each result contains a title and a working link","Search Functionality Spec","Wed Apr 15 02:47:28 UTC 2026","failed","Wed Apr 15 02:47:31 UTC 2026","","","",""
"","36","should return 404 when fetching deleted booking","restful-booker API tests","Wed Apr 15 02:48:29 UTC 2026","passed","Wed Apr 15 02:48:29 UTC 2026","","","",""
