"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10842","should check the first movie when IMDb rating is sorted in descending order","Filter Functionality Spec","Mon Mar 30 06:02:04 UTC 2026","broken","Mon Mar 30 06:02:14 UTC 2026","","","",""
"","21","should get the created booking","restful-booker API tests","Mon Mar 30 06:02:17 UTC 2026","passed","Mon Mar 30 06:02:17 UTC 2026","","","",""
"","22","should create a new booking","restful-booker API tests","Mon Mar 30 06:02:17 UTC 2026","passed","Mon Mar 30 06:02:17 UTC 2026","","","",""
"","0","should login successfully with valid credentials","","Mon Mar 30 06:02:55 UTC 2026","skipped","Mon Mar 30 06:02:55 UTC 2026","","","",""
"","11098","should filter movies by Number of Votes","Filter Functionality Spec","Mon Mar 30 06:01:53 UTC 2026","broken","Mon Mar 30 06:02:04 UTC 2026","","","",""
"","2825","should return at least one result for a common search query","Search Functionality Spec","Mon Mar 30 06:00:39 UTC 2026","passed","Mon Mar 30 06:00:42 UTC 2026","","","",""
"","5174","should verify that each result contains a title and a working link","Search Functionality Spec","Mon Mar 30 06:00:42 UTC 2026","passed","Mon Mar 30 06:00:47 UTC 2026","","","",""
"","22","should delete the booking","restful-booker API tests","Mon Mar 30 06:02:17 UTC 2026","passed","Mon Mar 30 06:02:17 UTC 2026","","","",""
"","3579","should open language selector and display available languages","Language Functionality Spec","Mon Mar 30 06:00:24 UTC 2026","passed","Mon Mar 30 06:00:28 UTC 2026","","","",""
"","3103","should return a proper message for a non-existing movie","Search Functionality Spec","Mon Mar 30 06:00:47 UTC 2026","passed","Mon Mar 30 06:00:50 UTC 2026","","","",""
"","13351","should show error when email is missing","User Access Management Spec","Mon Mar 30 06:02:18 UTC 2026","broken","Mon Mar 30 06:02:31 UTC 2026","","Negative Tests with invalid credentials","",""
"","11867","should show error for invalid email format","User Access Management Spec","Mon Mar 30 06:02:31 UTC 2026","broken","Mon Mar 30 06:02:43 UTC 2026","","Negative Tests with invalid credentials","",""
"","4236","should return correct results for a valid search query","Search Functionality Spec","Mon Mar 30 06:00:34 UTC 2026","passed","Mon Mar 30 06:00:38 UTC 2026","","","",""
"","1558","should contain Spanish in the list","Language Functionality Spec","Mon Mar 30 06:00:28 UTC 2026","passed","Mon Mar 30 06:00:29 UTC 2026","","","",""
"","10556","should filter movie by User Rating","Filter Functionality Spec","Mon Mar 30 06:01:42 UTC 2026","broken","Mon Mar 30 06:01:53 UTC 2026","","","",""
"","23","should return 404 when fetching deleted booking","restful-booker API tests","Mon Mar 30 06:02:17 UTC 2026","passed","Mon Mar 30 06:02:17 UTC 2026","","","",""
"","11946","should show error when email not exists","User Access Management Spec","Mon Mar 30 06:02:43 UTC 2026","broken","Mon Mar 30 06:02:55 UTC 2026","","Negative Tests with invalid credentials","",""
"","114","should create an auth token","restful-booker API tests","Mon Mar 30 06:02:17 UTC 2026","passed","Mon Mar 30 06:02:17 UTC 2026","","","",""
"","21","should update the booking","restful-booker API tests","Mon Mar 30 06:02:17 UTC 2026","passed","Mon Mar 30 06:02:17 UTC 2026","","","",""
"","2567","should change site language to German","Language Functionality Spec","Mon Mar 30 06:00:29 UTC 2026","passed","Mon Mar 30 06:00:32 UTC 2026","","","",""
