"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3200","should return a proper message for a non-existing movie","Search Functionality Spec","Thu Jan 01 02:05:28 UTC 2026","passed","Thu Jan 01 02:05:32 UTC 2026","","","",""
"","11863","should show error for invalid email format","User Access Management Spec","Thu Jan 01 02:07:09 UTC 2026","broken","Thu Jan 01 02:07:21 UTC 2026","","Negative Tests with invalid credentials","",""
"","315","should create an auth token","restful-booker API tests","Thu Jan 01 02:05:39 UTC 2026","passed","Thu Jan 01 02:05:39 UTC 2026","","","",""
"","72","should delete the booking","restful-booker API tests","Thu Jan 01 02:05:39 UTC 2026","passed","Thu Jan 01 02:05:39 UTC 2026","","","",""
"","12043","should check the first movie when IMDb rating is sorted in descending order","Filter Functionality Spec","Thu Jan 01 02:05:25 UTC 2026","passed","Thu Jan 01 02:05:37 UTC 2026","","","",""
"","13111","should filter movie by User Rating","Filter Functionality Spec","Thu Jan 01 02:05:02 UTC 2026","passed","Thu Jan 01 02:05:15 UTC 2026","","","",""
"","3456","should verify that each result contains a title and a working link","Search Functionality Spec","Thu Jan 01 02:05:25 UTC 2026","passed","Thu Jan 01 02:05:28 UTC 2026","","","",""
"","83","should update the booking","restful-booker API tests","Thu Jan 01 02:05:39 UTC 2026","passed","Thu Jan 01 02:05:39 UTC 2026","","","",""
"","70","should get the created booking","restful-booker API tests","Thu Jan 01 02:05:39 UTC 2026","passed","Thu Jan 01 02:05:39 UTC 2026","","","",""
"","4374","should return at least one result for a common search query","Search Functionality Spec","Thu Jan 01 02:05:21 UTC 2026","passed","Thu Jan 01 02:05:25 UTC 2026","","","",""
"","10306","should filter movies by Number of Votes","Filter Functionality Spec","Thu Jan 01 02:05:15 UTC 2026","passed","Thu Jan 01 02:05:25 UTC 2026","","","",""
"","4199","should contain Spanish in the list","Language Functionality Spec","Thu Jan 01 02:05:05 UTC 2026","passed","Thu Jan 01 02:05:10 UTC 2026","","","",""
"","71","should create a new booking","restful-booker API tests","Thu Jan 01 02:05:39 UTC 2026","passed","Thu Jan 01 02:05:39 UTC 2026","","","",""
"","72","should return 404 when fetching deleted booking","restful-booker API tests","Thu Jan 01 02:05:39 UTC 2026","passed","Thu Jan 01 02:05:40 UTC 2026","","","",""
"","3686","should open language selector and display available languages","Language Functionality Spec","Thu Jan 01 02:05:02 UTC 2026","passed","Thu Jan 01 02:05:05 UTC 2026","","","",""
"","12018","should show error when email not exists","User Access Management Spec","Thu Jan 01 02:07:21 UTC 2026","broken","Thu Jan 01 02:07:33 UTC 2026","","Negative Tests with invalid credentials","",""
"","4853","should return correct results for a valid search query","Search Functionality Spec","Thu Jan 01 02:05:16 UTC 2026","passed","Thu Jan 01 02:05:21 UTC 2026","","","",""
"","4141","should change site language to German","Language Functionality Spec","Thu Jan 01 02:05:10 UTC 2026","passed","Thu Jan 01 02:05:14 UTC 2026","","","",""
"","12485","should show error when email is missing","User Access Management Spec","Thu Jan 01 02:06:57 UTC 2026","broken","Thu Jan 01 02:07:09 UTC 2026","","Negative Tests with invalid credentials","",""
"","1","should login successfully with valid credentials","","Thu Jan 01 02:07:33 UTC 2026","skipped","Thu Jan 01 02:07:33 UTC 2026","","","",""
