"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","64","should create a new booking","restful-booker API tests","Wed May 06 21:14:44 UTC 2026","passed","Wed May 06 21:14:44 UTC 2026","","","",""
"","11213","should check the first movie when IMDb rating is sorted in descending order","Filter Functionality Spec","Wed May 06 21:14:30 UTC 2026","broken","Wed May 06 21:14:41 UTC 2026","","","",""
"","3453","should verify that each result contains a title and a working link","Search Functionality Spec","Wed May 06 21:13:48 UTC 2026","failed","Wed May 06 21:13:51 UTC 2026","","","",""
"","0","should login successfully with valid credentials","","Wed May 06 21:16:00 UTC 2026","skipped","Wed May 06 21:16:00 UTC 2026","","","",""
"","63","should get the created booking","restful-booker API tests","Wed May 06 21:14:44 UTC 2026","passed","Wed May 06 21:14:44 UTC 2026","","","",""
"","12167","should show error for invalid email format","User Access Management Spec","Wed May 06 21:15:36 UTC 2026","broken","Wed May 06 21:15:48 UTC 2026","","Negative Tests with invalid credentials","",""
"","62","should return 404 when fetching deleted booking","restful-booker API tests","Wed May 06 21:14:44 UTC 2026","passed","Wed May 06 21:14:44 UTC 2026","","","",""
"","14142","should show error when email is missing","User Access Management Spec","Wed May 06 21:15:22 UTC 2026","broken","Wed May 06 21:15:36 UTC 2026","","Negative Tests with invalid credentials","",""
"","11646","should filter movies by Number of Votes","Filter Functionality Spec","Wed May 06 21:14:19 UTC 2026","broken","Wed May 06 21:14:30 UTC 2026","","","",""
"","3320","should change site language to German","Language Functionality Spec","Wed May 06 21:12:55 UTC 2026","passed","Wed May 06 21:12:58 UTC 2026","","","",""
"","10678","should filter movie by User Rating","Filter Functionality Spec","Wed May 06 21:14:08 UTC 2026","broken","Wed May 06 21:14:19 UTC 2026","","","",""
"","1511","should contain Spanish in the list","Language Functionality Spec","Wed May 06 21:12:53 UTC 2026","passed","Wed May 06 21:12:55 UTC 2026","","","",""
"","11865","should show error when email not exists","User Access Management Spec","Wed May 06 21:15:48 UTC 2026","broken","Wed May 06 21:16:00 UTC 2026","","Negative Tests with invalid credentials","",""
"","3276","should return a proper message for a non-existing movie","Search Functionality Spec","Wed May 06 21:13:51 UTC 2026","passed","Wed May 06 21:13:55 UTC 2026","","","",""
"","64","should delete the booking","restful-booker API tests","Wed May 06 21:14:44 UTC 2026","passed","Wed May 06 21:14:44 UTC 2026","","","",""
"","3351","should return at least one result for a common search query","Search Functionality Spec","Wed May 06 21:13:44 UTC 2026","passed","Wed May 06 21:13:48 UTC 2026","","","",""
"","3868","should open language selector and display available languages","Language Functionality Spec","Wed May 06 21:12:49 UTC 2026","passed","Wed May 06 21:12:53 UTC 2026","","","",""
"","4980","should return correct results for a valid search query","Search Functionality Spec","Wed May 06 21:13:40 UTC 2026","passed","Wed May 06 21:13:44 UTC 2026","","","",""
"","63","should update the booking","restful-booker API tests","Wed May 06 21:14:44 UTC 2026","passed","Wed May 06 21:14:44 UTC 2026","","","",""
"","270","should create an auth token","restful-booker API tests","Wed May 06 21:14:43 UTC 2026","passed","Wed May 06 21:14:44 UTC 2026","","","",""
