"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","72","should get the created booking","restful-booker API tests","Sun Apr 26 20:43:42 UTC 2026","passed","Sun Apr 26 20:43:42 UTC 2026","","","",""
"","2644","should return a proper message for a non-existing movie","Search Functionality Spec","Sun Apr 26 20:42:48 UTC 2026","passed","Sun Apr 26 20:42:50 UTC 2026","","","",""
"","74","should create a new booking","restful-booker API tests","Sun Apr 26 20:43:42 UTC 2026","passed","Sun Apr 26 20:43:42 UTC 2026","","","",""
"","72","should delete the booking","restful-booker API tests","Sun Apr 26 20:43:42 UTC 2026","passed","Sun Apr 26 20:43:43 UTC 2026","","","",""
"","1590","should contain Spanish in the list","Language Functionality Spec","Sun Apr 26 20:41:54 UTC 2026","passed","Sun Apr 26 20:41:56 UTC 2026","","","",""
"","2919","should change site language to German","Language Functionality Spec","Sun Apr 26 20:41:56 UTC 2026","passed","Sun Apr 26 20:41:59 UTC 2026","","","",""
"","4505","should return correct results for a valid search query","Search Functionality Spec","Sun Apr 26 20:42:37 UTC 2026","passed","Sun Apr 26 20:42:42 UTC 2026","","","",""
"","2720","should verify that each result contains a title and a working link","Search Functionality Spec","Sun Apr 26 20:42:45 UTC 2026","failed","Sun Apr 26 20:42:48 UTC 2026","","","",""
"","12250","should show error when email not exists","User Access Management Spec","Sun Apr 26 20:44:44 UTC 2026","broken","Sun Apr 26 20:44:57 UTC 2026","","Negative Tests with invalid credentials","",""
"","71","should update the booking","restful-booker API tests","Sun Apr 26 20:43:42 UTC 2026","passed","Sun Apr 26 20:43:42 UTC 2026","","","",""
"","11023","should check the first movie when IMDb rating is sorted in descending order","Filter Functionality Spec","Sun Apr 26 20:43:29 UTC 2026","broken","Sun Apr 26 20:43:40 UTC 2026","","","",""
"","11960","should show error for invalid email format","User Access Management Spec","Sun Apr 26 20:44:32 UTC 2026","broken","Sun Apr 26 20:44:44 UTC 2026","","Negative Tests with invalid credentials","",""
"","11215","should filter movies by Number of Votes","Filter Functionality Spec","Sun Apr 26 20:43:18 UTC 2026","broken","Sun Apr 26 20:43:29 UTC 2026","","","",""
"","2847","should return at least one result for a common search query","Search Functionality Spec","Sun Apr 26 20:42:42 UTC 2026","passed","Sun Apr 26 20:42:45 UTC 2026","","","",""
"","296","should create an auth token","restful-booker API tests","Sun Apr 26 20:43:42 UTC 2026","passed","Sun Apr 26 20:43:42 UTC 2026","","","",""
"","10525","should filter movie by User Rating","Filter Functionality Spec","Sun Apr 26 20:43:07 UTC 2026","broken","Sun Apr 26 20:43:18 UTC 2026","","","",""
"","0","should login successfully with valid credentials","","Sun Apr 26 20:44:57 UTC 2026","skipped","Sun Apr 26 20:44:57 UTC 2026","","","",""
"","13288","should show error when email is missing","User Access Management Spec","Sun Apr 26 20:44:19 UTC 2026","broken","Sun Apr 26 20:44:32 UTC 2026","","Negative Tests with invalid credentials","",""
"","71","should return 404 when fetching deleted booking","restful-booker API tests","Sun Apr 26 20:43:43 UTC 2026","passed","Sun Apr 26 20:43:43 UTC 2026","","","",""
"","3495","should open language selector and display available languages","Language Functionality Spec","Sun Apr 26 20:41:50 UTC 2026","passed","Sun Apr 26 20:41:53 UTC 2026","","","",""
