"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","48","should get the created booking","restful-booker API tests","Sun Dec 21 03:44:29 UTC 2025","passed","Sun Dec 21 03:44:29 UTC 2025","","","",""
"","3347","should show error for invalid email format","User Access Management Spec","Sun Dec 21 03:44:22 UTC 2025","passed","Sun Dec 21 03:44:25 UTC 2025","","Negative Tests with invalid credentials","",""
"","3277","should return a proper message for a non-existing movie","Search Functionality Spec","Sun Dec 21 03:44:11 UTC 2025","passed","Sun Dec 21 03:44:14 UTC 2025","","","",""
"","50","should delete the booking","restful-booker API tests","Sun Dec 21 03:44:29 UTC 2025","passed","Sun Dec 21 03:44:29 UTC 2025","","","",""
"","2750","should contain Spanish in the list","Language Functionality Spec","Sun Dec 21 03:43:53 UTC 2025","passed","Sun Dec 21 03:43:56 UTC 2025","","","",""
"","3069","should show error when email not exists","User Access Management Spec","Sun Dec 21 03:44:25 UTC 2025","passed","Sun Dec 21 03:44:28 UTC 2025","","Negative Tests with invalid credentials","",""
"","0","should login successfully with valid credentials","","Sun Dec 21 03:44:28 UTC 2025","skipped","Sun Dec 21 03:44:28 UTC 2025","","","",""
"","48","should create a new booking","restful-booker API tests","Sun Dec 21 03:44:29 UTC 2025","passed","Sun Dec 21 03:44:29 UTC 2025","","","",""
"","48","should update the booking","restful-booker API tests","Sun Dec 21 03:44:29 UTC 2025","passed","Sun Dec 21 03:44:29 UTC 2025","","","",""
"","3072","should change site language to German","Language Functionality Spec","Sun Dec 21 03:43:56 UTC 2025","passed","Sun Dec 21 03:43:59 UTC 2025","","","",""
"","13166","should check the first movie when IMDb rating is sorted in descending order","Filter Functionality Spec","Sun Dec 21 03:44:13 UTC 2025","passed","Sun Dec 21 03:44:26 UTC 2025","","","",""
"","11762","should filter movie by User Rating","Filter Functionality Spec","Sun Dec 21 03:43:49 UTC 2025","passed","Sun Dec 21 03:44:01 UTC 2025","","","",""
"","10618","should filter movies by Number of Votes","Filter Functionality Spec","Sun Dec 21 03:44:03 UTC 2025","passed","Sun Dec 21 03:44:13 UTC 2025","","","",""
"","3723","should open language selector and display available languages","Language Functionality Spec","Sun Dec 21 03:43:49 UTC 2025","passed","Sun Dec 21 03:43:53 UTC 2025","","","",""
"","5559","should show error when email is missing","User Access Management Spec","Sun Dec 21 03:44:16 UTC 2025","passed","Sun Dec 21 03:44:22 UTC 2025","","Negative Tests with invalid credentials","",""
"","4232","should return correct results for a valid search query","Search Functionality Spec","Sun Dec 21 03:44:01 UTC 2025","passed","Sun Dec 21 03:44:05 UTC 2025","","","",""
"","246","should create an auth token","restful-booker API tests","Sun Dec 21 03:44:28 UTC 2025","passed","Sun Dec 21 03:44:29 UTC 2025","","","",""
"","47","should return 404 when fetching deleted booking","restful-booker API tests","Sun Dec 21 03:44:29 UTC 2025","passed","Sun Dec 21 03:44:29 UTC 2025","","","",""
"","3124","should return at least one result for a common search query","Search Functionality Spec","Sun Dec 21 03:44:05 UTC 2025","passed","Sun Dec 21 03:44:08 UTC 2025","","","",""
"","3053","should verify that each result contains a title and a working link","Search Functionality Spec","Sun Dec 21 03:44:08 UTC 2025","passed","Sun Dec 21 03:44:11 UTC 2025","","","",""
