"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","49","should create an auth token","restful-booker API tests","Fri Mar 27 19:01:28 UTC 2026","passed","Fri Mar 27 19:01:28 UTC 2026","","","",""
"","12102","should show error for invalid email format","User Access Management Spec","Fri Mar 27 19:01:43 UTC 2026","broken","Fri Mar 27 19:01:55 UTC 2026","","Negative Tests with invalid credentials","",""
"","2669","should return a proper message for a non-existing movie","Search Functionality Spec","Fri Mar 27 18:59:59 UTC 2026","passed","Fri Mar 27 19:00:02 UTC 2026","","","",""
"","11728","should show error when email not exists","User Access Management Spec","Fri Mar 27 19:01:55 UTC 2026","broken","Fri Mar 27 19:02:07 UTC 2026","","Negative Tests with invalid credentials","",""
"","7","should update the booking","restful-booker API tests","Fri Mar 27 19:01:28 UTC 2026","passed","Fri Mar 27 19:01:28 UTC 2026","","","",""
"","0","should login successfully with valid credentials","","Fri Mar 27 19:02:07 UTC 2026","skipped","Fri Mar 27 19:02:07 UTC 2026","","","",""
"","2859","should return at least one result for a common search query","Search Functionality Spec","Fri Mar 27 18:59:53 UTC 2026","passed","Fri Mar 27 18:59:55 UTC 2026","","","",""
"","3738","should open language selector and display available languages","Language Functionality Spec","Fri Mar 27 18:59:38 UTC 2026","passed","Fri Mar 27 18:59:42 UTC 2026","","","",""
"","11030","should check the first movie when IMDb rating is sorted in descending order","Filter Functionality Spec","Fri Mar 27 19:01:15 UTC 2026","broken","Fri Mar 27 19:01:26 UTC 2026","","","",""
"","11043","should filter movies by Number of Votes","Filter Functionality Spec","Fri Mar 27 19:01:04 UTC 2026","broken","Fri Mar 27 19:01:15 UTC 2026","","","",""
"","7","should create a new booking","restful-booker API tests","Fri Mar 27 19:01:28 UTC 2026","passed","Fri Mar 27 19:01:28 UTC 2026","","","",""
"","1812","should contain Spanish in the list","Language Functionality Spec","Fri Mar 27 18:59:42 UTC 2026","passed","Fri Mar 27 18:59:43 UTC 2026","","","",""
"","6","should return 404 when fetching deleted booking","restful-booker API tests","Fri Mar 27 19:01:28 UTC 2026","passed","Fri Mar 27 19:01:28 UTC 2026","","","",""
"","6","should delete the booking","restful-booker API tests","Fri Mar 27 19:01:28 UTC 2026","passed","Fri Mar 27 19:01:28 UTC 2026","","","",""
"","3765","should return correct results for a valid search query","Search Functionality Spec","Fri Mar 27 18:59:49 UTC 2026","passed","Fri Mar 27 18:59:53 UTC 2026","","","",""
"","2615","should verify that each result contains a title and a working link","Search Functionality Spec","Fri Mar 27 18:59:56 UTC 2026","passed","Fri Mar 27 18:59:59 UTC 2026","","","",""
"","10421","should filter movie by User Rating","Filter Functionality Spec","Fri Mar 27 19:00:54 UTC 2026","broken","Fri Mar 27 19:01:04 UTC 2026","","","",""
"","12719","should show error when email is missing","User Access Management Spec","Fri Mar 27 19:01:31 UTC 2026","broken","Fri Mar 27 19:01:43 UTC 2026","","Negative Tests with invalid credentials","",""
"","6","should get the created booking","restful-booker API tests","Fri Mar 27 19:01:28 UTC 2026","passed","Fri Mar 27 19:01:28 UTC 2026","","","",""
"","2854","should change site language to German","Language Functionality Spec","Fri Mar 27 18:59:43 UTC 2026","passed","Fri Mar 27 18:59:46 UTC 2026","","","",""
