"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11998","should show error for invalid email format","User Access Management Spec","Sun Feb 08 20:33:29 UTC 2026","broken","Sun Feb 08 20:33:41 UTC 2026","","Negative Tests with invalid credentials","",""
"","22","should get the created booking","restful-booker API tests","Sun Feb 08 20:32:05 UTC 2026","passed","Sun Feb 08 20:32:05 UTC 2026","","","",""
"","3590","should return correct results for a valid search query","Search Functionality Spec","Sun Feb 08 20:31:38 UTC 2026","passed","Sun Feb 08 20:31:41 UTC 2026","","","",""
"","3142","should return a proper message for a non-existing movie","Search Functionality Spec","Sun Feb 08 20:31:48 UTC 2026","passed","Sun Feb 08 20:31:51 UTC 2026","","","",""
"","23","should update the booking","restful-booker API tests","Sun Feb 08 20:32:05 UTC 2026","passed","Sun Feb 08 20:32:05 UTC 2026","","","",""
"","22","should return 404 when fetching deleted booking","restful-booker API tests","Sun Feb 08 20:32:05 UTC 2026","passed","Sun Feb 08 20:32:05 UTC 2026","","","",""
"","12113","should show error when email not exists","User Access Management Spec","Sun Feb 08 20:33:41 UTC 2026","broken","Sun Feb 08 20:33:53 UTC 2026","","Negative Tests with invalid credentials","",""
"","24","should delete the booking","restful-booker API tests","Sun Feb 08 20:32:05 UTC 2026","passed","Sun Feb 08 20:32:05 UTC 2026","","","",""
"","2662","should return at least one result for a common search query","Search Functionality Spec","Sun Feb 08 20:31:41 UTC 2026","passed","Sun Feb 08 20:31:44 UTC 2026","","","",""
"","3181","should open language selector and display available languages","Language Functionality Spec","Sun Feb 08 20:31:28 UTC 2026","passed","Sun Feb 08 20:31:31 UTC 2026","","","",""
"","3398","should verify that each result contains a title and a working link","Search Functionality Spec","Sun Feb 08 20:31:44 UTC 2026","passed","Sun Feb 08 20:31:48 UTC 2026","","","",""
"","13328","should filter movie by User Rating","Filter Functionality Spec","Sun Feb 08 20:31:28 UTC 2026","passed","Sun Feb 08 20:31:41 UTC 2026","","","",""
"","1557","should contain Spanish in the list","Language Functionality Spec","Sun Feb 08 20:31:31 UTC 2026","passed","Sun Feb 08 20:31:33 UTC 2026","","","",""
"","9497","should check the first movie when IMDb rating is sorted in descending order","Filter Functionality Spec","Sun Feb 08 20:31:53 UTC 2026","passed","Sun Feb 08 20:32:03 UTC 2026","","","",""
"","0","should login successfully with valid credentials","","Sun Feb 08 20:33:53 UTC 2026","skipped","Sun Feb 08 20:33:53 UTC 2026","","","",""
"","11699","should filter movies by Number of Votes","Filter Functionality Spec","Sun Feb 08 20:31:41 UTC 2026","passed","Sun Feb 08 20:31:53 UTC 2026","","","",""
"","23","should create a new booking","restful-booker API tests","Sun Feb 08 20:32:05 UTC 2026","passed","Sun Feb 08 20:32:05 UTC 2026","","","",""
"","218","should create an auth token","restful-booker API tests","Sun Feb 08 20:32:05 UTC 2026","passed","Sun Feb 08 20:32:05 UTC 2026","","","",""
"","12376","should show error when email is missing","User Access Management Spec","Sun Feb 08 20:33:16 UTC 2026","broken","Sun Feb 08 20:33:29 UTC 2026","","Negative Tests with invalid credentials","",""
"","2838","should change site language to German","Language Functionality Spec","Sun Feb 08 20:31:33 UTC 2026","passed","Sun Feb 08 20:31:36 UTC 2026","","","",""
