"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","307","should create an auth token","restful-booker API tests","Sat Jan 17 20:26:51 UTC 2026","passed","Sat Jan 17 20:26:51 UTC 2026","","","",""
"","0","should login successfully with valid credentials","","Sat Jan 17 20:28:13 UTC 2026","skipped","Sat Jan 17 20:28:13 UTC 2026","","","",""
"","72","should create a new booking","restful-booker API tests","Sat Jan 17 20:26:51 UTC 2026","passed","Sat Jan 17 20:26:51 UTC 2026","","","",""
"","72","should update the booking","restful-booker API tests","Sat Jan 17 20:26:51 UTC 2026","passed","Sat Jan 17 20:26:51 UTC 2026","","","",""
"","75","should delete the booking","restful-booker API tests","Sat Jan 17 20:26:51 UTC 2026","passed","Sat Jan 17 20:26:51 UTC 2026","","","",""
"","1682","should contain Spanish in the list","Language Functionality Spec","Sat Jan 17 20:25:51 UTC 2026","passed","Sat Jan 17 20:25:53 UTC 2026","","","",""
"","2924","should change site language to German","Language Functionality Spec","Sat Jan 17 20:25:53 UTC 2026","passed","Sat Jan 17 20:25:55 UTC 2026","","","",""
"","3056","should open language selector and display available languages","Language Functionality Spec","Sat Jan 17 20:25:48 UTC 2026","passed","Sat Jan 17 20:25:51 UTC 2026","","","",""
"","12346","should show error when email is missing","User Access Management Spec","Sat Jan 17 20:27:36 UTC 2026","broken","Sat Jan 17 20:27:49 UTC 2026","","Negative Tests with invalid credentials","",""
"","9191","should filter movie by User Rating","Filter Functionality Spec","Sat Jan 17 20:26:26 UTC 2026","passed","Sat Jan 17 20:26:35 UTC 2026","","","",""
"","6248","should check the first movie when IMDb rating is sorted in descending order","Filter Functionality Spec","Sat Jan 17 20:26:43 UTC 2026","passed","Sat Jan 17 20:26:49 UTC 2026","","","",""
"","12561","should show error for invalid email format","User Access Management Spec","Sat Jan 17 20:27:49 UTC 2026","broken","Sat Jan 17 20:28:01 UTC 2026","","Negative Tests with invalid credentials","",""
"","3352","should verify that each result contains a title and a working link","Search Functionality Spec","Sat Jan 17 20:26:05 UTC 2026","passed","Sat Jan 17 20:26:09 UTC 2026","","","",""
"","4482","should return correct results for a valid search query","Search Functionality Spec","Sat Jan 17 20:25:58 UTC 2026","passed","Sat Jan 17 20:26:02 UTC 2026","","","",""
"","73","should get the created booking","restful-booker API tests","Sat Jan 17 20:26:51 UTC 2026","passed","Sat Jan 17 20:26:51 UTC 2026","","","",""
"","7882","should filter movies by Number of Votes","Filter Functionality Spec","Sat Jan 17 20:26:35 UTC 2026","passed","Sat Jan 17 20:26:43 UTC 2026","","","",""
"","3153","should return at least one result for a common search query","Search Functionality Spec","Sat Jan 17 20:26:02 UTC 2026","passed","Sat Jan 17 20:26:05 UTC 2026","","","",""
"","12066","should show error when email not exists","User Access Management Spec","Sat Jan 17 20:28:01 UTC 2026","broken","Sat Jan 17 20:28:13 UTC 2026","","Negative Tests with invalid credentials","",""
"","75","should return 404 when fetching deleted booking","restful-booker API tests","Sat Jan 17 20:26:51 UTC 2026","passed","Sat Jan 17 20:26:52 UTC 2026","","","",""
"","2879","should return a proper message for a non-existing movie","Search Functionality Spec","Sat Jan 17 20:26:09 UTC 2026","passed","Sat Jan 17 20:26:11 UTC 2026","","","",""
