"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2358","should return a proper message for a non-existing movie","Search Functionality Spec","Fri Jan 09 08:35:41 UTC 2026","passed","Fri Jan 09 08:35:44 UTC 2026","","","",""
"","3531","should verify that each result contains a title and a working link","Search Functionality Spec","Fri Jan 09 08:35:38 UTC 2026","passed","Fri Jan 09 08:35:41 UTC 2026","","","",""
"","1400","should contain Spanish in the list","Language Functionality Spec","Fri Jan 09 08:35:23 UTC 2026","passed","Fri Jan 09 08:35:24 UTC 2026","","","",""
"","8038","should check the first movie when IMDb rating is sorted in descending order","Filter Functionality Spec","Fri Jan 09 08:36:11 UTC 2026","passed","Fri Jan 09 08:36:19 UTC 2026","","","",""
"","3166","should open language selector and display available languages","Language Functionality Spec","Fri Jan 09 08:35:20 UTC 2026","passed","Fri Jan 09 08:35:23 UTC 2026","","","",""
"","62","should update the booking","restful-booker API tests","Fri Jan 09 08:36:21 UTC 2026","passed","Fri Jan 09 08:36:21 UTC 2026","","","",""
"","58","should create a new booking","restful-booker API tests","Fri Jan 09 08:36:21 UTC 2026","passed","Fri Jan 09 08:36:21 UTC 2026","","","",""
"","57","should get the created booking","restful-booker API tests","Fri Jan 09 08:36:21 UTC 2026","passed","Fri Jan 09 08:36:21 UTC 2026","","","",""
"","4226","should change site language to German","Language Functionality Spec","Fri Jan 09 08:35:24 UTC 2026","passed","Fri Jan 09 08:35:29 UTC 2026","","","",""
"","11730","should show error for invalid email format","User Access Management Spec","Fri Jan 09 08:37:21 UTC 2026","broken","Fri Jan 09 08:37:33 UTC 2026","","Negative Tests with invalid credentials","",""
"","264","should create an auth token","restful-booker API tests","Fri Jan 09 08:36:20 UTC 2026","passed","Fri Jan 09 08:36:21 UTC 2026","","","",""
"","60","should delete the booking","restful-booker API tests","Fri Jan 09 08:36:21 UTC 2026","passed","Fri Jan 09 08:36:21 UTC 2026","","","",""
"","12507","should show error when email is missing","User Access Management Spec","Fri Jan 09 08:37:09 UTC 2026","broken","Fri Jan 09 08:37:21 UTC 2026","","Negative Tests with invalid credentials","",""
"","1","should login successfully with valid credentials","","Fri Jan 09 08:37:45 UTC 2026","skipped","Fri Jan 09 08:37:45 UTC 2026","","","",""
"","3939","should return correct results for a valid search query","Search Functionality Spec","Fri Jan 09 08:35:31 UTC 2026","passed","Fri Jan 09 08:35:35 UTC 2026","","","",""
"","7958","should filter movie by User Rating","Filter Functionality Spec","Fri Jan 09 08:35:55 UTC 2026","passed","Fri Jan 09 08:36:03 UTC 2026","","","",""
"","7735","should filter movies by Number of Votes","Filter Functionality Spec","Fri Jan 09 08:36:03 UTC 2026","passed","Fri Jan 09 08:36:11 UTC 2026","","","",""
"","11715","should show error when email not exists","User Access Management Spec","Fri Jan 09 08:37:33 UTC 2026","broken","Fri Jan 09 08:37:45 UTC 2026","","Negative Tests with invalid credentials","",""
"","58","should return 404 when fetching deleted booking","restful-booker API tests","Fri Jan 09 08:36:21 UTC 2026","passed","Fri Jan 09 08:36:21 UTC 2026","","","",""
"","3075","should return at least one result for a common search query","Search Functionality Spec","Fri Jan 09 08:35:35 UTC 2026","passed","Fri Jan 09 08:35:38 UTC 2026","","","",""
