"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11080","should filter movies by Number of Votes","Filter Functionality Spec","Mon Apr 06 22:41:17 UTC 2026","broken","Mon Apr 06 22:41:28 UTC 2026","","","",""
"","0","should login successfully with valid credentials","","Mon Apr 06 22:42:18 UTC 2026","skipped","Mon Apr 06 22:42:18 UTC 2026","","","",""
"","2376","should return at least one result for a common search query","Search Functionality Spec","Mon Apr 06 22:40:08 UTC 2026","passed","Mon Apr 06 22:40:10 UTC 2026","","","",""
"","4084","should return correct results for a valid search query","Search Functionality Spec","Mon Apr 06 22:40:03 UTC 2026","passed","Mon Apr 06 22:40:08 UTC 2026","","","",""
"","249","should create an auth token","restful-booker API tests","Mon Apr 06 22:41:41 UTC 2026","passed","Mon Apr 06 22:41:42 UTC 2026","","","",""
"","5378","should change site language to German","Language Functionality Spec","Mon Apr 06 22:39:55 UTC 2026","passed","Mon Apr 06 22:40:01 UTC 2026","","","",""
"","53","should update the booking","restful-booker API tests","Mon Apr 06 22:41:42 UTC 2026","passed","Mon Apr 06 22:41:42 UTC 2026","","","",""
"","2946","should return a proper message for a non-existing movie","Search Functionality Spec","Mon Apr 06 22:40:13 UTC 2026","passed","Mon Apr 06 22:40:16 UTC 2026","","","",""
"","54","should get the created booking","restful-booker API tests","Mon Apr 06 22:41:42 UTC 2026","passed","Mon Apr 06 22:41:42 UTC 2026","","","",""
"","11677","should show error for invalid email format","User Access Management Spec","Mon Apr 06 22:41:54 UTC 2026","broken","Mon Apr 06 22:42:06 UTC 2026","","Negative Tests with invalid credentials","",""
"","56","should delete the booking","restful-booker API tests","Mon Apr 06 22:41:42 UTC 2026","passed","Mon Apr 06 22:41:42 UTC 2026","","","",""
"","10569","should filter movie by User Rating","Filter Functionality Spec","Mon Apr 06 22:41:06 UTC 2026","broken","Mon Apr 06 22:41:17 UTC 2026","","","",""
"","2826","should verify that each result contains a title and a working link","Search Functionality Spec","Mon Apr 06 22:40:10 UTC 2026","passed","Mon Apr 06 22:40:13 UTC 2026","","","",""
"","1474","should contain Spanish in the list","Language Functionality Spec","Mon Apr 06 22:39:54 UTC 2026","passed","Mon Apr 06 22:39:55 UTC 2026","","","",""
"","10801","should check the first movie when IMDb rating is sorted in descending order","Filter Functionality Spec","Mon Apr 06 22:41:28 UTC 2026","broken","Mon Apr 06 22:41:39 UTC 2026","","","",""
"","12813","should show error when email is missing","User Access Management Spec","Mon Apr 06 22:41:41 UTC 2026","broken","Mon Apr 06 22:41:54 UTC 2026","","Negative Tests with invalid credentials","",""
"","3385","should open language selector and display available languages","Language Functionality Spec","Mon Apr 06 22:39:51 UTC 2026","passed","Mon Apr 06 22:39:54 UTC 2026","","","",""
"","12034","should show error when email not exists","User Access Management Spec","Mon Apr 06 22:42:06 UTC 2026","broken","Mon Apr 06 22:42:18 UTC 2026","","Negative Tests with invalid credentials","",""
"","54","should return 404 when fetching deleted booking","restful-booker API tests","Mon Apr 06 22:41:42 UTC 2026","passed","Mon Apr 06 22:41:42 UTC 2026","","","",""
"","53","should create a new booking","restful-booker API tests","Mon Apr 06 22:41:42 UTC 2026","passed","Mon Apr 06 22:41:42 UTC 2026","","","",""
