"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","13055","should show error when email is missing","User Access Management Spec","Mon Apr 20 13:50:40 UTC 2026","broken","Mon Apr 20 13:50:53 UTC 2026","","Negative Tests with invalid credentials","",""
"","2769","should return a proper message for a non-existing movie","Search Functionality Spec","Mon Apr 20 13:49:13 UTC 2026","passed","Mon Apr 20 13:49:15 UTC 2026","","","",""
"","22","should return 404 when fetching deleted booking","restful-booker API tests","Mon Apr 20 13:50:09 UTC 2026","passed","Mon Apr 20 13:50:10 UTC 2026","","","",""
"","1598","should contain Spanish in the list","Language Functionality Spec","Mon Apr 20 13:48:21 UTC 2026","passed","Mon Apr 20 13:48:23 UTC 2026","","","",""
"","21","should update the booking","restful-booker API tests","Mon Apr 20 13:50:09 UTC 2026","passed","Mon Apr 20 13:50:09 UTC 2026","","","",""
"","22","should delete the booking","restful-booker API tests","Mon Apr 20 13:50:09 UTC 2026","passed","Mon Apr 20 13:50:09 UTC 2026","","","",""
"","22","should create a new booking","restful-booker API tests","Mon Apr 20 13:50:09 UTC 2026","passed","Mon Apr 20 13:50:09 UTC 2026","","","",""
"","11767","should show error when email not exists","User Access Management Spec","Mon Apr 20 13:51:05 UTC 2026","broken","Mon Apr 20 13:51:17 UTC 2026","","Negative Tests with invalid credentials","",""
"","10519","should filter movie by User Rating","Filter Functionality Spec","Mon Apr 20 13:49:35 UTC 2026","broken","Mon Apr 20 13:49:45 UTC 2026","","","",""
"","1","should login successfully with valid credentials","","Mon Apr 20 13:51:17 UTC 2026","skipped","Mon Apr 20 13:51:17 UTC 2026","","","",""
"","3213","should return at least one result for a common search query","Search Functionality Spec","Mon Apr 20 13:49:07 UTC 2026","passed","Mon Apr 20 13:49:10 UTC 2026","","","",""
"","11868","should show error for invalid email format","User Access Management Spec","Mon Apr 20 13:50:53 UTC 2026","broken","Mon Apr 20 13:51:05 UTC 2026","","Negative Tests with invalid credentials","",""
"","11096","should filter movies by Number of Votes","Filter Functionality Spec","Mon Apr 20 13:49:45 UTC 2026","broken","Mon Apr 20 13:49:56 UTC 2026","","","",""
"","2711","should change site language to German","Language Functionality Spec","Mon Apr 20 13:48:23 UTC 2026","passed","Mon Apr 20 13:48:26 UTC 2026","","","",""
"","11164","should check the first movie when IMDb rating is sorted in descending order","Filter Functionality Spec","Mon Apr 20 13:49:56 UTC 2026","broken","Mon Apr 20 13:50:08 UTC 2026","","","",""
"","3566","should open language selector and display available languages","Language Functionality Spec","Mon Apr 20 13:48:18 UTC 2026","passed","Mon Apr 20 13:48:21 UTC 2026","","","",""
"","117","should create an auth token","restful-booker API tests","Mon Apr 20 13:50:09 UTC 2026","passed","Mon Apr 20 13:50:09 UTC 2026","","","",""
"","3802","should return correct results for a valid search query","Search Functionality Spec","Mon Apr 20 13:49:03 UTC 2026","passed","Mon Apr 20 13:49:07 UTC 2026","","","",""
"","2567","should verify that each result contains a title and a working link","Search Functionality Spec","Mon Apr 20 13:49:10 UTC 2026","failed","Mon Apr 20 13:49:13 UTC 2026","","","",""
"","22","should get the created booking","restful-booker API tests","Mon Apr 20 13:50:09 UTC 2026","passed","Mon Apr 20 13:50:09 UTC 2026","","","",""
