"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","28","should update the booking","restful-booker API tests","Tue Mar 17 05:24:29 UTC 2026","passed","Tue Mar 17 05:24:29 UTC 2026","","","",""
"","5007","should open language selector and display available languages","Language Functionality Spec","Tue Mar 17 05:22:37 UTC 2026","passed","Tue Mar 17 05:22:42 UTC 2026","","","",""
"","0","should login successfully with valid credentials","","Tue Mar 17 05:25:11 UTC 2026","skipped","Tue Mar 17 05:25:11 UTC 2026","","","",""
"","21","should return 404 when fetching deleted booking","restful-booker API tests","Tue Mar 17 05:24:29 UTC 2026","passed","Tue Mar 17 05:24:29 UTC 2026","","","",""
"","11039","should filter movies by Number of Votes","Filter Functionality Spec","Tue Mar 17 05:24:05 UTC 2026","broken","Tue Mar 17 05:24:16 UTC 2026","","","",""
"","2039","should contain Spanish in the list","Language Functionality Spec","Tue Mar 17 05:22:42 UTC 2026","passed","Tue Mar 17 05:22:44 UTC 2026","","","",""
"","22","should get the created booking","restful-booker API tests","Tue Mar 17 05:24:29 UTC 2026","passed","Tue Mar 17 05:24:29 UTC 2026","","","",""
"","10545","should filter movie by User Rating","Filter Functionality Spec","Tue Mar 17 05:23:54 UTC 2026","broken","Tue Mar 17 05:24:05 UTC 2026","","","",""
"","120","should create an auth token","restful-booker API tests","Tue Mar 17 05:24:29 UTC 2026","passed","Tue Mar 17 05:24:29 UTC 2026","","","",""
"","3366","should return a proper message for a non-existing movie","Search Functionality Spec","Tue Mar 17 05:23:00 UTC 2026","passed","Tue Mar 17 05:23:04 UTC 2026","","","",""
"","3244","should verify that each result contains a title and a working link","Search Functionality Spec","Tue Mar 17 05:22:57 UTC 2026","passed","Tue Mar 17 05:23:00 UTC 2026","","","",""
"","3015","should change site language to German","Language Functionality Spec","Tue Mar 17 05:22:44 UTC 2026","passed","Tue Mar 17 05:22:47 UTC 2026","","","",""
"","12237","should show error for invalid email format","User Access Management Spec","Tue Mar 17 05:24:47 UTC 2026","broken","Tue Mar 17 05:24:59 UTC 2026","","Negative Tests with invalid credentials","",""
"","23","should create a new booking","restful-booker API tests","Tue Mar 17 05:24:29 UTC 2026","passed","Tue Mar 17 05:24:29 UTC 2026","","","",""
"","12245","should show error when email not exists","User Access Management Spec","Tue Mar 17 05:24:59 UTC 2026","broken","Tue Mar 17 05:25:11 UTC 2026","","Negative Tests with invalid credentials","",""
"","13174","should show error when email is missing","User Access Management Spec","Tue Mar 17 05:24:33 UTC 2026","broken","Tue Mar 17 05:24:47 UTC 2026","","Negative Tests with invalid credentials","",""
"","24","should delete the booking","restful-booker API tests","Tue Mar 17 05:24:29 UTC 2026","passed","Tue Mar 17 05:24:29 UTC 2026","","","",""
"","10919","should check the first movie when IMDb rating is sorted in descending order","Filter Functionality Spec","Tue Mar 17 05:24:16 UTC 2026","broken","Tue Mar 17 05:24:27 UTC 2026","","","",""
"","4883","should return correct results for a valid search query","Search Functionality Spec","Tue Mar 17 05:22:49 UTC 2026","passed","Tue Mar 17 05:22:53 UTC 2026","","","",""
"","3585","should return at least one result for a common search query","Search Functionality Spec","Tue Mar 17 05:22:53 UTC 2026","passed","Tue Mar 17 05:22:57 UTC 2026","","","",""
