"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2753","should return a proper message for a non-existing movie","Search Functionality Spec","Thu Apr 09 02:36:15 UTC 2026","passed","Thu Apr 09 02:36:18 UTC 2026","","","",""
"","10521","should filter movie by User Rating","Filter Functionality Spec","Thu Apr 09 02:37:10 UTC 2026","broken","Thu Apr 09 02:37:21 UTC 2026","","","",""
"","0","should login successfully with valid credentials","","Thu Apr 09 02:38:22 UTC 2026","skipped","Thu Apr 09 02:38:22 UTC 2026","","","",""
"","233","should create a new booking","restful-booker API tests","Thu Apr 09 02:37:46 UTC 2026","passed","Thu Apr 09 02:37:46 UTC 2026","","","",""
"","3333","should verify that each result contains a title and a working link","Search Functionality Spec","Thu Apr 09 02:36:12 UTC 2026","passed","Thu Apr 09 02:36:15 UTC 2026","","","",""
"","11147","should filter movies by Number of Votes","Filter Functionality Spec","Thu Apr 09 02:37:21 UTC 2026","broken","Thu Apr 09 02:37:32 UTC 2026","","","",""
"","3717","should open language selector and display available languages","Language Functionality Spec","Thu Apr 09 02:35:54 UTC 2026","passed","Thu Apr 09 02:35:58 UTC 2026","","","",""
"","3146","should change site language to German","Language Functionality Spec","Thu Apr 09 02:36:00 UTC 2026","passed","Thu Apr 09 02:36:03 UTC 2026","","","",""
"","242","should update the booking","restful-booker API tests","Thu Apr 09 02:37:47 UTC 2026","passed","Thu Apr 09 02:37:47 UTC 2026","","","",""
"","13135","should show error when email is missing","User Access Management Spec","Thu Apr 09 02:37:45 UTC 2026","broken","Thu Apr 09 02:37:58 UTC 2026","","Negative Tests with invalid credentials","",""
"","11530","should check the first movie when IMDb rating is sorted in descending order","Filter Functionality Spec","Thu Apr 09 02:37:32 UTC 2026","broken","Thu Apr 09 02:37:43 UTC 2026","","","",""
"","11882","should show error for invalid email format","User Access Management Spec","Thu Apr 09 02:37:58 UTC 2026","broken","Thu Apr 09 02:38:10 UTC 2026","","Negative Tests with invalid credentials","",""
"","2684","should return at least one result for a common search query","Search Functionality Spec","Thu Apr 09 02:36:09 UTC 2026","passed","Thu Apr 09 02:36:12 UTC 2026","","","",""
"","4907","should return correct results for a valid search query","Search Functionality Spec","Thu Apr 09 02:36:04 UTC 2026","passed","Thu Apr 09 02:36:09 UTC 2026","","","",""
"","12117","should show error when email not exists","User Access Management Spec","Thu Apr 09 02:38:10 UTC 2026","broken","Thu Apr 09 02:38:22 UTC 2026","","Negative Tests with invalid credentials","",""
"","874","should create an auth token","restful-booker API tests","Thu Apr 09 02:37:45 UTC 2026","passed","Thu Apr 09 02:37:46 UTC 2026","","","",""
"","1644","should contain Spanish in the list","Language Functionality Spec","Thu Apr 09 02:35:58 UTC 2026","passed","Thu Apr 09 02:36:00 UTC 2026","","","",""
"","232","should get the created booking","restful-booker API tests","Thu Apr 09 02:37:46 UTC 2026","passed","Thu Apr 09 02:37:47 UTC 2026","","","",""
"","246","should return 404 when fetching deleted booking","restful-booker API tests","Thu Apr 09 02:37:47 UTC 2026","passed","Thu Apr 09 02:37:47 UTC 2026","","","",""
"","249","should delete the booking","restful-booker API tests","Thu Apr 09 02:37:47 UTC 2026","passed","Thu Apr 09 02:37:47 UTC 2026","","","",""
