"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","39","should create a new booking","restful-booker API tests","Sat Apr 25 22:41:54 UTC 2026","passed","Sat Apr 25 22:41:54 UTC 2026","","","",""
"","10588","should filter movie by User Rating","Filter Functionality Spec","Sat Apr 25 22:41:18 UTC 2026","broken","Sat Apr 25 22:41:29 UTC 2026","","","",""
"","3584","should open language selector and display available languages","Language Functionality Spec","Sat Apr 25 22:40:02 UTC 2026","passed","Sat Apr 25 22:40:06 UTC 2026","","","",""
"","3263","should verify that each result contains a title and a working link","Search Functionality Spec","Sat Apr 25 22:40:52 UTC 2026","failed","Sat Apr 25 22:40:55 UTC 2026","","","",""
"","38","should delete the booking","restful-booker API tests","Sat Apr 25 22:41:54 UTC 2026","passed","Sat Apr 25 22:41:54 UTC 2026","","","",""
"","1374","should contain Spanish in the list","Language Functionality Spec","Sat Apr 25 22:40:06 UTC 2026","passed","Sat Apr 25 22:40:07 UTC 2026","","","",""
"","38","should update the booking","restful-booker API tests","Sat Apr 25 22:41:54 UTC 2026","passed","Sat Apr 25 22:41:54 UTC 2026","","","",""
"","38","should return 404 when fetching deleted booking","restful-booker API tests","Sat Apr 25 22:41:54 UTC 2026","passed","Sat Apr 25 22:41:54 UTC 2026","","","",""
"","2464","should change site language to German","Language Functionality Spec","Sat Apr 25 22:40:07 UTC 2026","passed","Sat Apr 25 22:40:09 UTC 2026","","","",""
"","3737","should return correct results for a valid search query","Search Functionality Spec","Sat Apr 25 22:40:46 UTC 2026","passed","Sat Apr 25 22:40:50 UTC 2026","","","",""
"","11253","should filter movies by Number of Votes","Filter Functionality Spec","Sat Apr 25 22:41:29 UTC 2026","broken","Sat Apr 25 22:41:40 UTC 2026","","","",""
"","2504","should return a proper message for a non-existing movie","Search Functionality Spec","Sat Apr 25 22:40:55 UTC 2026","passed","Sat Apr 25 22:40:58 UTC 2026","","","",""
"","13602","should show error when email is missing","User Access Management Spec","Sat Apr 25 22:42:24 UTC 2026","broken","Sat Apr 25 22:42:37 UTC 2026","","Negative Tests with invalid credentials","",""
"","12182","should show error for invalid email format","User Access Management Spec","Sat Apr 25 22:42:37 UTC 2026","broken","Sat Apr 25 22:42:49 UTC 2026","","Negative Tests with invalid credentials","",""
"","172","should create an auth token","restful-booker API tests","Sat Apr 25 22:41:53 UTC 2026","passed","Sat Apr 25 22:41:54 UTC 2026","","","",""
"","11867","should show error when email not exists","User Access Management Spec","Sat Apr 25 22:42:49 UTC 2026","broken","Sat Apr 25 22:43:01 UTC 2026","","Negative Tests with invalid credentials","",""
"","2472","should return at least one result for a common search query","Search Functionality Spec","Sat Apr 25 22:40:50 UTC 2026","passed","Sat Apr 25 22:40:52 UTC 2026","","","",""
"","38","should get the created booking","restful-booker API tests","Sat Apr 25 22:41:54 UTC 2026","passed","Sat Apr 25 22:41:54 UTC 2026","","","",""
"","11414","should check the first movie when IMDb rating is sorted in descending order","Filter Functionality Spec","Sat Apr 25 22:41:40 UTC 2026","broken","Sat Apr 25 22:41:52 UTC 2026","","","",""
"","0","should login successfully with valid credentials","","Sat Apr 25 22:43:01 UTC 2026","skipped","Sat Apr 25 22:43:01 UTC 2026","","","",""
