"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3846","should return correct results for a valid search query","Search Functionality Spec","Thu Apr 09 05:51:07 UTC 2026","passed","Thu Apr 09 05:51:11 UTC 2026","","","",""
"","22","should return 404 when fetching deleted booking","restful-booker API tests","Thu Apr 09 05:51:36 UTC 2026","passed","Thu Apr 09 05:51:36 UTC 2026","","","",""
"","117","should create an auth token","restful-booker API tests","Thu Apr 09 05:51:36 UTC 2026","passed","Thu Apr 09 05:51:36 UTC 2026","","","",""
"","11699","should show error for invalid email format","User Access Management Spec","Thu Apr 09 05:52:57 UTC 2026","broken","Thu Apr 09 05:53:09 UTC 2026","","Negative Tests with invalid credentials","",""
"","3298","should open language selector and display available languages","Language Functionality Spec","Thu Apr 09 05:49:45 UTC 2026","passed","Thu Apr 09 05:49:48 UTC 2026","","","",""
"","10557","should filter movie by User Rating","Filter Functionality Spec","Thu Apr 09 05:51:01 UTC 2026","broken","Thu Apr 09 05:51:12 UTC 2026","","","",""
"","2887","should verify that each result contains a title and a working link","Search Functionality Spec","Thu Apr 09 05:51:14 UTC 2026","passed","Thu Apr 09 05:51:17 UTC 2026","","","",""
"","11715","should show error when email not exists","User Access Management Spec","Thu Apr 09 05:53:09 UTC 2026","broken","Thu Apr 09 05:53:21 UTC 2026","","Negative Tests with invalid credentials","",""
"","23","should delete the booking","restful-booker API tests","Thu Apr 09 05:51:36 UTC 2026","passed","Thu Apr 09 05:51:36 UTC 2026","","","",""
"","12767","should show error when email is missing","User Access Management Spec","Thu Apr 09 05:52:44 UTC 2026","broken","Thu Apr 09 05:52:57 UTC 2026","","Negative Tests with invalid credentials","",""
"","22","should update the booking","restful-booker API tests","Thu Apr 09 05:51:36 UTC 2026","passed","Thu Apr 09 05:51:36 UTC 2026","","","",""
"","10783","should check the first movie when IMDb rating is sorted in descending order","Filter Functionality Spec","Thu Apr 09 05:51:22 UTC 2026","broken","Thu Apr 09 05:51:33 UTC 2026","","","",""
"","3216","should return at least one result for a common search query","Search Functionality Spec","Thu Apr 09 05:51:11 UTC 2026","passed","Thu Apr 09 05:51:14 UTC 2026","","","",""
"","0","should login successfully with valid credentials","","Thu Apr 09 05:53:21 UTC 2026","skipped","Thu Apr 09 05:53:21 UTC 2026","","","",""
"","1682","should contain Spanish in the list","Language Functionality Spec","Thu Apr 09 05:49:48 UTC 2026","passed","Thu Apr 09 05:49:50 UTC 2026","","","",""
"","24","should create a new booking","restful-booker API tests","Thu Apr 09 05:51:36 UTC 2026","passed","Thu Apr 09 05:51:36 UTC 2026","","","",""
"","3090","should change site language to German","Language Functionality Spec","Thu Apr 09 05:49:50 UTC 2026","passed","Thu Apr 09 05:49:53 UTC 2026","","","",""
"","10981","should filter movies by Number of Votes","Filter Functionality Spec","Thu Apr 09 05:51:12 UTC 2026","broken","Thu Apr 09 05:51:22 UTC 2026","","","",""
"","2462","should return a proper message for a non-existing movie","Search Functionality Spec","Thu Apr 09 05:51:17 UTC 2026","passed","Thu Apr 09 05:51:20 UTC 2026","","","",""
"","22","should get the created booking","restful-booker API tests","Thu Apr 09 05:51:36 UTC 2026","passed","Thu Apr 09 05:51:36 UTC 2026","","","",""
