"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","77","should update the booking","restful-booker API tests","Mon Mar 02 18:54:55 UTC 2026","passed","Mon Mar 02 18:54:55 UTC 2026","","","",""
"","76","should return 404 when fetching deleted booking","restful-booker API tests","Mon Mar 02 18:54:55 UTC 2026","passed","Mon Mar 02 18:54:55 UTC 2026","","","",""
"","3581","should verify that each result contains a title and a working link","Search Functionality Spec","Mon Mar 02 18:54:39 UTC 2026","passed","Mon Mar 02 18:54:42 UTC 2026","","","",""
"","12581","should show error when email is missing","User Access Management Spec","Mon Mar 02 18:56:11 UTC 2026","broken","Mon Mar 02 18:56:24 UTC 2026","","Negative Tests with invalid credentials","",""
"","3415","should change site language to German","Language Functionality Spec","Mon Mar 02 18:54:22 UTC 2026","passed","Mon Mar 02 18:54:25 UTC 2026","","","",""
"","326","should create an auth token","restful-booker API tests","Mon Mar 02 18:54:54 UTC 2026","passed","Mon Mar 02 18:54:55 UTC 2026","","","",""
"","2981","should return a proper message for a non-existing movie","Search Functionality Spec","Mon Mar 02 18:54:42 UTC 2026","passed","Mon Mar 02 18:54:45 UTC 2026","","","",""
"","12162","should show error for invalid email format","User Access Management Spec","Mon Mar 02 18:56:24 UTC 2026","broken","Mon Mar 02 18:56:36 UTC 2026","","Negative Tests with invalid credentials","",""
"","12564","should show error when email not exists","User Access Management Spec","Mon Mar 02 18:56:36 UTC 2026","broken","Mon Mar 02 18:56:48 UTC 2026","","Negative Tests with invalid credentials","",""
"","7103","should return correct results for a valid search query","Search Functionality Spec","Mon Mar 02 18:54:28 UTC 2026","passed","Mon Mar 02 18:54:35 UTC 2026","","","",""
"","1893","should contain Spanish in the list","Language Functionality Spec","Mon Mar 02 18:54:20 UTC 2026","passed","Mon Mar 02 18:54:22 UTC 2026","","","",""
"","3591","should return at least one result for a common search query","Search Functionality Spec","Mon Mar 02 18:54:35 UTC 2026","passed","Mon Mar 02 18:54:39 UTC 2026","","","",""
"","76","should get the created booking","restful-booker API tests","Mon Mar 02 18:54:55 UTC 2026","passed","Mon Mar 02 18:54:55 UTC 2026","","","",""
"","4079","should open language selector and display available languages","Language Functionality Spec","Mon Mar 02 18:54:16 UTC 2026","passed","Mon Mar 02 18:54:20 UTC 2026","","","",""
"","10712","should filter movies by Number of Votes","Filter Functionality Spec","Mon Mar 02 18:54:30 UTC 2026","passed","Mon Mar 02 18:54:41 UTC 2026","","","",""
"","11925","should check the first movie when IMDb rating is sorted in descending order","Filter Functionality Spec","Mon Mar 02 18:54:41 UTC 2026","passed","Mon Mar 02 18:54:53 UTC 2026","","","",""
"","1","should login successfully with valid credentials","","Mon Mar 02 18:56:48 UTC 2026","skipped","Mon Mar 02 18:56:48 UTC 2026","","","",""
"","77","should delete the booking","restful-booker API tests","Mon Mar 02 18:54:55 UTC 2026","passed","Mon Mar 02 18:54:55 UTC 2026","","","",""
"","76","should create a new booking","restful-booker API tests","Mon Mar 02 18:54:55 UTC 2026","passed","Mon Mar 02 18:54:55 UTC 2026","","","",""
"","14329","should filter movie by User Rating","Filter Functionality Spec","Mon Mar 02 18:54:16 UTC 2026","passed","Mon Mar 02 18:54:30 UTC 2026","","","",""
