"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2459","should return at least one result for a common search query","Search Functionality Spec","Tue Apr 28 03:31:03 UTC 2026","passed","Tue Apr 28 03:31:05 UTC 2026","","","",""
"","12014","should show error when email not exists","User Access Management Spec","Tue Apr 28 03:33:03 UTC 2026","broken","Tue Apr 28 03:33:15 UTC 2026","","Negative Tests with invalid credentials","",""
"","5787","should open language selector and display available languages","Language Functionality Spec","Tue Apr 28 03:30:08 UTC 2026","passed","Tue Apr 28 03:30:14 UTC 2026","","","",""
"","10601","should filter movie by User Rating","Filter Functionality Spec","Tue Apr 28 03:31:26 UTC 2026","broken","Tue Apr 28 03:31:37 UTC 2026","","","",""
"","1384","should contain Spanish in the list","Language Functionality Spec","Tue Apr 28 03:30:14 UTC 2026","passed","Tue Apr 28 03:30:15 UTC 2026","","","",""
"","0","should login successfully with valid credentials","","Tue Apr 28 03:33:15 UTC 2026","skipped","Tue Apr 28 03:33:15 UTC 2026","","","",""
"","11056","should check the first movie when IMDb rating is sorted in descending order","Filter Functionality Spec","Tue Apr 28 03:31:48 UTC 2026","broken","Tue Apr 28 03:31:59 UTC 2026","","","",""
"","113","should create an auth token","restful-booker API tests","Tue Apr 28 03:32:01 UTC 2026","passed","Tue Apr 28 03:32:01 UTC 2026","","","",""
"","20","should return 404 when fetching deleted booking","restful-booker API tests","Tue Apr 28 03:32:01 UTC 2026","passed","Tue Apr 28 03:32:01 UTC 2026","","","",""
"","3285","should change site language to German","Language Functionality Spec","Tue Apr 28 03:30:15 UTC 2026","passed","Tue Apr 28 03:30:18 UTC 2026","","","",""
"","11785","should show error for invalid email format","User Access Management Spec","Tue Apr 28 03:32:51 UTC 2026","broken","Tue Apr 28 03:33:03 UTC 2026","","Negative Tests with invalid credentials","",""
"","22","should delete the booking","restful-booker API tests","Tue Apr 28 03:32:01 UTC 2026","passed","Tue Apr 28 03:32:01 UTC 2026","","","",""
"","13281","should show error when email is missing","User Access Management Spec","Tue Apr 28 03:32:38 UTC 2026","broken","Tue Apr 28 03:32:51 UTC 2026","","Negative Tests with invalid credentials","",""
"","2577","should return a proper message for a non-existing movie","Search Functionality Spec","Tue Apr 28 03:31:08 UTC 2026","passed","Tue Apr 28 03:31:11 UTC 2026","","","",""
"","21","should update the booking","restful-booker API tests","Tue Apr 28 03:32:01 UTC 2026","passed","Tue Apr 28 03:32:01 UTC 2026","","","",""
"","22","should create a new booking","restful-booker API tests","Tue Apr 28 03:32:01 UTC 2026","passed","Tue Apr 28 03:32:01 UTC 2026","","","",""
"","3234","should verify that each result contains a title and a working link","Search Functionality Spec","Tue Apr 28 03:31:05 UTC 2026","failed","Tue Apr 28 03:31:08 UTC 2026","","","",""
"","11031","should filter movies by Number of Votes","Filter Functionality Spec","Tue Apr 28 03:31:37 UTC 2026","broken","Tue Apr 28 03:31:48 UTC 2026","","","",""
"","4844","should return correct results for a valid search query","Search Functionality Spec","Tue Apr 28 03:30:58 UTC 2026","passed","Tue Apr 28 03:31:03 UTC 2026","","","",""
"","21","should get the created booking","restful-booker API tests","Tue Apr 28 03:32:01 UTC 2026","passed","Tue Apr 28 03:32:01 UTC 2026","","","",""
