"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","should login successfully with valid credentials","","Sat Jan 17 22:25:04 UTC 2026","skipped","Sat Jan 17 22:25:04 UTC 2026","","","",""
"","2848","should open language selector and display available languages","Language Functionality Spec","Sat Jan 17 22:22:40 UTC 2026","passed","Sat Jan 17 22:22:43 UTC 2026","","","",""
"","11","should return 404 when fetching deleted booking","restful-booker API tests","Sat Jan 17 22:23:15 UTC 2026","passed","Sat Jan 17 22:23:15 UTC 2026","","","",""
"","2842","should return a proper message for a non-existing movie","Search Functionality Spec","Sat Jan 17 22:23:01 UTC 2026","passed","Sat Jan 17 22:23:03 UTC 2026","","","",""
"","11648","should show error when email not exists","User Access Management Spec","Sat Jan 17 22:24:52 UTC 2026","broken","Sat Jan 17 22:25:04 UTC 2026","","Negative Tests with invalid credentials","",""
"","11989","should show error for invalid email format","User Access Management Spec","Sat Jan 17 22:24:40 UTC 2026","broken","Sat Jan 17 22:24:52 UTC 2026","","Negative Tests with invalid credentials","",""
"","1561","should contain Spanish in the list","Language Functionality Spec","Sat Jan 17 22:22:43 UTC 2026","passed","Sat Jan 17 22:22:45 UTC 2026","","","",""
"","11221","should filter movies by Number of Votes","Filter Functionality Spec","Sat Jan 17 22:22:52 UTC 2026","passed","Sat Jan 17 22:23:03 UTC 2026","","","",""
"","12298","should show error when email is missing","User Access Management Spec","Sat Jan 17 22:24:28 UTC 2026","broken","Sat Jan 17 22:24:40 UTC 2026","","Negative Tests with invalid credentials","",""
"","60","should create an auth token","restful-booker API tests","Sat Jan 17 22:23:15 UTC 2026","passed","Sat Jan 17 22:23:15 UTC 2026","","","",""
"","11","should create a new booking","restful-booker API tests","Sat Jan 17 22:23:15 UTC 2026","passed","Sat Jan 17 22:23:15 UTC 2026","","","",""
"","4064","should return correct results for a valid search query","Search Functionality Spec","Sat Jan 17 22:22:50 UTC 2026","passed","Sat Jan 17 22:22:54 UTC 2026","","","",""
"","11669","should filter movie by User Rating","Filter Functionality Spec","Sat Jan 17 22:22:40 UTC 2026","passed","Sat Jan 17 22:22:52 UTC 2026","","","",""
"","2780","should change site language to German","Language Functionality Spec","Sat Jan 17 22:22:45 UTC 2026","passed","Sat Jan 17 22:22:47 UTC 2026","","","",""
"","10","should update the booking","restful-booker API tests","Sat Jan 17 22:23:15 UTC 2026","passed","Sat Jan 17 22:23:15 UTC 2026","","","",""
"","3489","should verify that each result contains a title and a working link","Search Functionality Spec","Sat Jan 17 22:22:57 UTC 2026","passed","Sat Jan 17 22:23:01 UTC 2026","","","",""
"","10346","should check the first movie when IMDb rating is sorted in descending order","Filter Functionality Spec","Sat Jan 17 22:23:03 UTC 2026","passed","Sat Jan 17 22:23:14 UTC 2026","","","",""
"","3312","should return at least one result for a common search query","Search Functionality Spec","Sat Jan 17 22:22:54 UTC 2026","passed","Sat Jan 17 22:22:57 UTC 2026","","","",""
"","11","should get the created booking","restful-booker API tests","Sat Jan 17 22:23:15 UTC 2026","passed","Sat Jan 17 22:23:15 UTC 2026","","","",""
"","11","should delete the booking","restful-booker API tests","Sat Jan 17 22:23:15 UTC 2026","passed","Sat Jan 17 22:23:15 UTC 2026","","","",""
