"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","52","should return 404 when fetching deleted booking","restful-booker API tests","Mon Mar 30 02:48:49 UTC 2026","passed","Mon Mar 30 02:48:49 UTC 2026","","","",""
"","4953","should return correct results for a valid search query","Search Functionality Spec","Mon Mar 30 02:47:09 UTC 2026","passed","Mon Mar 30 02:47:14 UTC 2026","","","",""
"","10763","should check the first movie when IMDb rating is sorted in descending order","Filter Functionality Spec","Mon Mar 30 02:48:36 UTC 2026","broken","Mon Mar 30 02:48:47 UTC 2026","","","",""
"","0","should login successfully with valid credentials","","Mon Mar 30 02:49:31 UTC 2026","skipped","Mon Mar 30 02:49:31 UTC 2026","","","",""
"","3980","should return a proper message for a non-existing movie","Search Functionality Spec","Mon Mar 30 02:47:21 UTC 2026","passed","Mon Mar 30 02:47:25 UTC 2026","","","",""
"","3661","should open language selector and display available languages","Language Functionality Spec","Mon Mar 30 02:46:58 UTC 2026","passed","Mon Mar 30 02:47:02 UTC 2026","","","",""
"","10433","should filter movie by User Rating","Filter Functionality Spec","Mon Mar 30 02:48:14 UTC 2026","broken","Mon Mar 30 02:48:25 UTC 2026","","","",""
"","10981","should filter movies by Number of Votes","Filter Functionality Spec","Mon Mar 30 02:48:25 UTC 2026","broken","Mon Mar 30 02:48:36 UTC 2026","","","",""
"","230","should create an auth token","restful-booker API tests","Mon Mar 30 02:48:49 UTC 2026","passed","Mon Mar 30 02:48:49 UTC 2026","","","",""
"","55","should update the booking","restful-booker API tests","Mon Mar 30 02:48:49 UTC 2026","passed","Mon Mar 30 02:48:49 UTC 2026","","","",""
"","1504","should contain Spanish in the list","Language Functionality Spec","Mon Mar 30 02:47:02 UTC 2026","passed","Mon Mar 30 02:47:03 UTC 2026","","","",""
"","54","should get the created booking","restful-booker API tests","Mon Mar 30 02:48:49 UTC 2026","passed","Mon Mar 30 02:48:49 UTC 2026","","","",""
"","13282","should show error when email is missing","User Access Management Spec","Mon Mar 30 02:48:55 UTC 2026","broken","Mon Mar 30 02:49:08 UTC 2026","","Negative Tests with invalid credentials","",""
"","11818","should show error when email not exists","User Access Management Spec","Mon Mar 30 02:49:20 UTC 2026","broken","Mon Mar 30 02:49:31 UTC 2026","","Negative Tests with invalid credentials","",""
"","11782","should show error for invalid email format","User Access Management Spec","Mon Mar 30 02:49:08 UTC 2026","broken","Mon Mar 30 02:49:20 UTC 2026","","Negative Tests with invalid credentials","",""
"","4434","should verify that each result contains a title and a working link","Search Functionality Spec","Mon Mar 30 02:47:17 UTC 2026","passed","Mon Mar 30 02:47:21 UTC 2026","","","",""
"","53","should create a new booking","restful-booker API tests","Mon Mar 30 02:48:49 UTC 2026","passed","Mon Mar 30 02:48:49 UTC 2026","","","",""
"","3084","should return at least one result for a common search query","Search Functionality Spec","Mon Mar 30 02:47:14 UTC 2026","passed","Mon Mar 30 02:47:17 UTC 2026","","","",""
"","2877","should change site language to German","Language Functionality Spec","Mon Mar 30 02:47:03 UTC 2026","passed","Mon Mar 30 02:47:06 UTC 2026","","","",""
"","53","should delete the booking","restful-booker API tests","Mon Mar 30 02:48:49 UTC 2026","passed","Mon Mar 30 02:48:49 UTC 2026","","","",""
