"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","23","should update the booking","restful-booker API tests","Sun Feb 08 16:35:56 UTC 2026","passed","Sun Feb 08 16:35:56 UTC 2026","","","",""
"","3526","should return a proper message for a non-existing movie","Search Functionality Spec","Sun Feb 08 16:35:41 UTC 2026","passed","Sun Feb 08 16:35:44 UTC 2026","","","",""
"","11637","should show error when email not exists","User Access Management Spec","Sun Feb 08 16:37:34 UTC 2026","broken","Sun Feb 08 16:37:45 UTC 2026","","Negative Tests with invalid credentials","",""
"","11587","should show error for invalid email format","User Access Management Spec","Sun Feb 08 16:37:22 UTC 2026","broken","Sun Feb 08 16:37:34 UTC 2026","","Negative Tests with invalid credentials","",""
"","12504","should show error when email is missing","User Access Management Spec","Sun Feb 08 16:37:09 UTC 2026","broken","Sun Feb 08 16:37:22 UTC 2026","","Negative Tests with invalid credentials","",""
"","11206","should filter movie by User Rating","Filter Functionality Spec","Sun Feb 08 16:35:20 UTC 2026","passed","Sun Feb 08 16:35:31 UTC 2026","","","",""
"","2764","should return at least one result for a common search query","Search Functionality Spec","Sun Feb 08 16:35:35 UTC 2026","passed","Sun Feb 08 16:35:38 UTC 2026","","","",""
"","2557","should verify that each result contains a title and a working link","Search Functionality Spec","Sun Feb 08 16:35:38 UTC 2026","passed","Sun Feb 08 16:35:41 UTC 2026","","","",""
"","21","should return 404 when fetching deleted booking","restful-booker API tests","Sun Feb 08 16:35:56 UTC 2026","passed","Sun Feb 08 16:35:56 UTC 2026","","","",""
"","9575","should check the first movie when IMDb rating is sorted in descending order","Filter Functionality Spec","Sun Feb 08 16:35:45 UTC 2026","passed","Sun Feb 08 16:35:54 UTC 2026","","","",""
"","2836","should open language selector and display available languages","Language Functionality Spec","Sun Feb 08 16:35:20 UTC 2026","passed","Sun Feb 08 16:35:23 UTC 2026","","","",""
"","23","should create a new booking","restful-booker API tests","Sun Feb 08 16:35:56 UTC 2026","passed","Sun Feb 08 16:35:56 UTC 2026","","","",""
"","23","should get the created booking","restful-booker API tests","Sun Feb 08 16:35:56 UTC 2026","passed","Sun Feb 08 16:35:56 UTC 2026","","","",""
"","11280","should filter movies by Number of Votes","Filter Functionality Spec","Sun Feb 08 16:35:34 UTC 2026","passed","Sun Feb 08 16:35:45 UTC 2026","","","",""
"","114","should create an auth token","restful-booker API tests","Sun Feb 08 16:35:56 UTC 2026","passed","Sun Feb 08 16:35:56 UTC 2026","","","",""
"","0","should login successfully with valid credentials","","Sun Feb 08 16:37:46 UTC 2026","skipped","Sun Feb 08 16:37:46 UTC 2026","","","",""
"","26","should delete the booking","restful-booker API tests","Sun Feb 08 16:35:56 UTC 2026","passed","Sun Feb 08 16:35:56 UTC 2026","","","",""
"","1463","should contain Spanish in the list","Language Functionality Spec","Sun Feb 08 16:35:23 UTC 2026","passed","Sun Feb 08 16:35:24 UTC 2026","","","",""
"","3819","should return correct results for a valid search query","Search Functionality Spec","Sun Feb 08 16:35:32 UTC 2026","passed","Sun Feb 08 16:35:35 UTC 2026","","","",""
"","2897","should change site language to German","Language Functionality Spec","Sun Feb 08 16:35:26 UTC 2026","passed","Sun Feb 08 16:35:29 UTC 2026","","","",""
