"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2784","should return at least one result for a common search query","Search Functionality Spec","Thu Apr 23 20:56:54 UTC 2026","passed","Thu Apr 23 20:56:57 UTC 2026","","","",""
"","74","should update the booking","restful-booker API tests","Thu Apr 23 20:57:53 UTC 2026","passed","Thu Apr 23 20:57:53 UTC 2026","","","",""
"","75","should create a new booking","restful-booker API tests","Thu Apr 23 20:57:53 UTC 2026","passed","Thu Apr 23 20:57:53 UTC 2026","","","",""
"","4822","should return correct results for a valid search query","Search Functionality Spec","Thu Apr 23 20:56:49 UTC 2026","passed","Thu Apr 23 20:56:54 UTC 2026","","","",""
"","3922","should change site language to German","Language Functionality Spec","Thu Apr 23 20:56:05 UTC 2026","passed","Thu Apr 23 20:56:09 UTC 2026","","","",""
"","11065","should check the first movie when IMDb rating is sorted in descending order","Filter Functionality Spec","Thu Apr 23 20:57:40 UTC 2026","broken","Thu Apr 23 20:57:51 UTC 2026","","","",""
"","12086","should show error for invalid email format","User Access Management Spec","Thu Apr 23 20:58:45 UTC 2026","broken","Thu Apr 23 20:58:57 UTC 2026","","Negative Tests with invalid credentials","",""
"","330","should create an auth token","restful-booker API tests","Thu Apr 23 20:57:53 UTC 2026","passed","Thu Apr 23 20:57:53 UTC 2026","","","",""
"","11894","should show error when email not exists","User Access Management Spec","Thu Apr 23 20:58:57 UTC 2026","broken","Thu Apr 23 20:59:09 UTC 2026","","Negative Tests with invalid credentials","",""
"","2645","should return a proper message for a non-existing movie","Search Functionality Spec","Thu Apr 23 20:57:00 UTC 2026","passed","Thu Apr 23 20:57:02 UTC 2026","","","",""
"","3985","should open language selector and display available languages","Language Functionality Spec","Thu Apr 23 20:55:59 UTC 2026","passed","Thu Apr 23 20:56:03 UTC 2026","","","",""
"","74","should return 404 when fetching deleted booking","restful-booker API tests","Thu Apr 23 20:57:54 UTC 2026","passed","Thu Apr 23 20:57:54 UTC 2026","","","",""
"","1707","should contain Spanish in the list","Language Functionality Spec","Thu Apr 23 20:56:03 UTC 2026","passed","Thu Apr 23 20:56:05 UTC 2026","","","",""
"","1","should login successfully with valid credentials","","Thu Apr 23 20:59:09 UTC 2026","skipped","Thu Apr 23 20:59:09 UTC 2026","","","",""
"","75","should get the created booking","restful-booker API tests","Thu Apr 23 20:57:53 UTC 2026","passed","Thu Apr 23 20:57:53 UTC 2026","","","",""
"","75","should delete the booking","restful-booker API tests","Thu Apr 23 20:57:53 UTC 2026","passed","Thu Apr 23 20:57:54 UTC 2026","","","",""
"","11094","should filter movies by Number of Votes","Filter Functionality Spec","Thu Apr 23 20:57:28 UTC 2026","broken","Thu Apr 23 20:57:40 UTC 2026","","","",""
"","10587","should filter movie by User Rating","Filter Functionality Spec","Thu Apr 23 20:57:18 UTC 2026","broken","Thu Apr 23 20:57:28 UTC 2026","","","",""
"","14072","should show error when email is missing","User Access Management Spec","Thu Apr 23 20:58:31 UTC 2026","broken","Thu Apr 23 20:58:45 UTC 2026","","Negative Tests with invalid credentials","",""
"","2811","should verify that each result contains a title and a working link","Search Functionality Spec","Thu Apr 23 20:56:57 UTC 2026","failed","Thu Apr 23 20:57:00 UTC 2026","","","",""
