"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3377","should show error when email not exists","User Access Management Spec","Sun Dec 28 16:28:48 UTC 2025","passed","Sun Dec 28 16:28:52 UTC 2025","","Negative Tests with invalid credentials","",""
"","3651","should show error for invalid email format","User Access Management Spec","Sun Dec 28 16:28:45 UTC 2025","passed","Sun Dec 28 16:28:48 UTC 2025","","Negative Tests with invalid credentials","",""
"","11695","should filter movie by User Rating","Filter Functionality Spec","Sun Dec 28 16:28:15 UTC 2025","passed","Sun Dec 28 16:28:27 UTC 2025","","","",""
"","1547","should contain Spanish in the list","Language Functionality Spec","Sun Dec 28 16:28:19 UTC 2025","passed","Sun Dec 28 16:28:20 UTC 2025","","","",""
"","28","should delete the booking","restful-booker API tests","Sun Dec 28 16:28:51 UTC 2025","passed","Sun Dec 28 16:28:51 UTC 2025","","","",""
"","154","should create an auth token","restful-booker API tests","Sun Dec 28 16:28:51 UTC 2025","passed","Sun Dec 28 16:28:51 UTC 2025","","","",""
"","8576","should filter movies by Number of Votes","Filter Functionality Spec","Sun Dec 28 16:28:27 UTC 2025","passed","Sun Dec 28 16:28:35 UTC 2025","","","",""
"","27","should get the created booking","restful-booker API tests","Sun Dec 28 16:28:51 UTC 2025","passed","Sun Dec 28 16:28:51 UTC 2025","","","",""
"","3468","should return correct results for a valid search query","Search Functionality Spec","Sun Dec 28 16:28:26 UTC 2025","passed","Sun Dec 28 16:28:29 UTC 2025","","","",""
"","25","should return 404 when fetching deleted booking","restful-booker API tests","Sun Dec 28 16:28:51 UTC 2025","passed","Sun Dec 28 16:28:51 UTC 2025","","","",""
"","3979","should show error when email is missing","User Access Management Spec","Sun Dec 28 16:28:41 UTC 2025","passed","Sun Dec 28 16:28:45 UTC 2025","","Negative Tests with invalid credentials","",""
"","3517","should change site language to German","Language Functionality Spec","Sun Dec 28 16:28:20 UTC 2025","passed","Sun Dec 28 16:28:24 UTC 2025","","","",""
"","4169","should verify that each result contains a title and a working link","Search Functionality Spec","Sun Dec 28 16:28:32 UTC 2025","passed","Sun Dec 28 16:28:36 UTC 2025","","","",""
"","2664","should return at least one result for a common search query","Search Functionality Spec","Sun Dec 28 16:28:29 UTC 2025","passed","Sun Dec 28 16:28:32 UTC 2025","","","",""
"","26","should create a new booking","restful-booker API tests","Sun Dec 28 16:28:51 UTC 2025","passed","Sun Dec 28 16:28:51 UTC 2025","","","",""
"","0","should login successfully with valid credentials","","Sun Dec 28 16:28:52 UTC 2025","skipped","Sun Dec 28 16:28:52 UTC 2025","","","",""
"","2606","should return a proper message for a non-existing movie","Search Functionality Spec","Sun Dec 28 16:28:36 UTC 2025","passed","Sun Dec 28 16:28:39 UTC 2025","","","",""
"","28","should update the booking","restful-booker API tests","Sun Dec 28 16:28:51 UTC 2025","passed","Sun Dec 28 16:28:51 UTC 2025","","","",""
"","11788","should check the first movie when IMDb rating is sorted in descending order","Filter Functionality Spec","Sun Dec 28 16:28:36 UTC 2025","passed","Sun Dec 28 16:28:48 UTC 2025","","","",""
"","3299","should open language selector and display available languages","Language Functionality Spec","Sun Dec 28 16:28:15 UTC 2025","passed","Sun Dec 28 16:28:19 UTC 2025","","","",""
