"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1885","should contain Spanish in the list","Language Functionality Spec","Fri Mar 13 20:38:45 UTC 2026","passed","Fri Mar 13 20:38:47 UTC 2026","","","",""
"","12032","should show error for invalid email format","User Access Management Spec","Fri Mar 13 20:40:49 UTC 2026","broken","Fri Mar 13 20:41:01 UTC 2026","","Negative Tests with invalid credentials","",""
"","2596","should return a proper message for a non-existing movie","Search Functionality Spec","Fri Mar 13 20:39:06 UTC 2026","passed","Fri Mar 13 20:39:09 UTC 2026","","","",""
"","4270","should open language selector and display available languages","Language Functionality Spec","Fri Mar 13 20:38:41 UTC 2026","passed","Fri Mar 13 20:38:45 UTC 2026","","","",""
"","77","should delete the booking","restful-booker API tests","Fri Mar 13 20:40:34 UTC 2026","passed","Fri Mar 13 20:40:34 UTC 2026","","","",""
"","78","should create a new booking","restful-booker API tests","Fri Mar 13 20:40:33 UTC 2026","passed","Fri Mar 13 20:40:33 UTC 2026","","","",""
"","77","should return 404 when fetching deleted booking","restful-booker API tests","Fri Mar 13 20:40:34 UTC 2026","passed","Fri Mar 13 20:40:34 UTC 2026","","","",""
"","4130","should change site language to German","Language Functionality Spec","Fri Mar 13 20:38:47 UTC 2026","passed","Fri Mar 13 20:38:51 UTC 2026","","","",""
"","11330","should filter movies by Number of Votes","Filter Functionality Spec","Fri Mar 13 20:40:09 UTC 2026","broken","Fri Mar 13 20:40:20 UTC 2026","","","",""
"","77","should get the created booking","restful-booker API tests","Fri Mar 13 20:40:33 UTC 2026","passed","Fri Mar 13 20:40:34 UTC 2026","","","",""
"","12049","should show error when email not exists","User Access Management Spec","Fri Mar 13 20:41:01 UTC 2026","broken","Fri Mar 13 20:41:13 UTC 2026","","Negative Tests with invalid credentials","",""
"","348","should create an auth token","restful-booker API tests","Fri Mar 13 20:40:33 UTC 2026","passed","Fri Mar 13 20:40:33 UTC 2026","","","",""
"","5613","should return correct results for a valid search query","Search Functionality Spec","Fri Mar 13 20:38:54 UTC 2026","passed","Fri Mar 13 20:38:59 UTC 2026","","","",""
"","3677","should verify that each result contains a title and a working link","Search Functionality Spec","Fri Mar 13 20:39:02 UTC 2026","passed","Fri Mar 13 20:39:06 UTC 2026","","","",""
"","0","should login successfully with valid credentials","","Fri Mar 13 20:41:13 UTC 2026","skipped","Fri Mar 13 20:41:13 UTC 2026","","","",""
"","11277","should check the first movie when IMDb rating is sorted in descending order","Filter Functionality Spec","Fri Mar 13 20:40:20 UTC 2026","broken","Fri Mar 13 20:40:31 UTC 2026","","","",""
"","10556","should filter movie by User Rating","Filter Functionality Spec","Fri Mar 13 20:39:58 UTC 2026","broken","Fri Mar 13 20:40:09 UTC 2026","","","",""
"","3029","should return at least one result for a common search query","Search Functionality Spec","Fri Mar 13 20:38:59 UTC 2026","passed","Fri Mar 13 20:39:02 UTC 2026","","","",""
"","13250","should show error when email is missing","User Access Management Spec","Fri Mar 13 20:40:35 UTC 2026","broken","Fri Mar 13 20:40:49 UTC 2026","","Negative Tests with invalid credentials","",""
"","77","should update the booking","restful-booker API tests","Fri Mar 13 20:40:34 UTC 2026","passed","Fri Mar 13 20:40:34 UTC 2026","","","",""
