"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8549","should check the first movie when IMDb rating is sorted in descending order","Filter Functionality Spec","Wed Dec 24 06:39:37 UTC 2025","passed","Wed Dec 24 06:39:46 UTC 2025","","","",""
"","2754","should return a proper message for a non-existing movie","Search Functionality Spec","Wed Dec 24 06:38:26 UTC 2025","passed","Wed Dec 24 06:38:29 UTC 2025","","","",""
"","76","should create a new booking","restful-booker API tests","Wed Dec 24 06:38:43 UTC 2025","passed","Wed Dec 24 06:38:43 UTC 2025","","","",""
"","3229","should verify that each result contains a title and a working link","Search Functionality Spec","Wed Dec 24 06:38:23 UTC 2025","passed","Wed Dec 24 06:38:26 UTC 2025","","","",""
"","3541","should return at least one result for a common search query","Search Functionality Spec","Wed Dec 24 06:38:20 UTC 2025","passed","Wed Dec 24 06:38:23 UTC 2025","","","",""
"","8876","should filter movie by User Rating","Filter Functionality Spec","Wed Dec 24 06:39:21 UTC 2025","passed","Wed Dec 24 06:39:30 UTC 2025","","","",""
"","3624","should show error when email is missing","User Access Management Spec","Wed Dec 24 06:38:31 UTC 2025","passed","Wed Dec 24 06:38:35 UTC 2025","","Negative Tests with invalid credentials","",""
"","1668","should contain Spanish in the list","Language Functionality Spec","Wed Dec 24 06:38:10 UTC 2025","passed","Wed Dec 24 06:38:11 UTC 2025","","","",""
"","80","should update the booking","restful-booker API tests","Wed Dec 24 06:38:43 UTC 2025","passed","Wed Dec 24 06:38:44 UTC 2025","","","",""
"","3164","should show error for invalid email format","User Access Management Spec","Wed Dec 24 06:38:35 UTC 2025","passed","Wed Dec 24 06:38:38 UTC 2025","","Negative Tests with invalid credentials","",""
"","2863","should change site language to German","Language Functionality Spec","Wed Dec 24 06:38:11 UTC 2025","passed","Wed Dec 24 06:38:14 UTC 2025","","","",""
"","3381","should show error when email not exists","User Access Management Spec","Wed Dec 24 06:38:38 UTC 2025","passed","Wed Dec 24 06:38:41 UTC 2025","","Negative Tests with invalid credentials","",""
"","314","should create an auth token","restful-booker API tests","Wed Dec 24 06:38:43 UTC 2025","passed","Wed Dec 24 06:38:43 UTC 2025","","","",""
"","0","should login successfully with valid credentials","","Wed Dec 24 06:38:41 UTC 2025","skipped","Wed Dec 24 06:38:41 UTC 2025","","","",""
"","75","should get the created booking","restful-booker API tests","Wed Dec 24 06:38:43 UTC 2025","passed","Wed Dec 24 06:38:43 UTC 2025","","","",""
"","7687","should filter movies by Number of Votes","Filter Functionality Spec","Wed Dec 24 06:39:30 UTC 2025","passed","Wed Dec 24 06:39:37 UTC 2025","","","",""
"","3247","should open language selector and display available languages","Language Functionality Spec","Wed Dec 24 06:38:06 UTC 2025","passed","Wed Dec 24 06:38:10 UTC 2025","","","",""
"","76","should return 404 when fetching deleted booking","restful-booker API tests","Wed Dec 24 06:38:44 UTC 2025","passed","Wed Dec 24 06:38:44 UTC 2025","","","",""
"","3541","should return correct results for a valid search query","Search Functionality Spec","Wed Dec 24 06:38:16 UTC 2025","passed","Wed Dec 24 06:38:20 UTC 2025","","","",""
"","78","should delete the booking","restful-booker API tests","Wed Dec 24 06:38:44 UTC 2025","passed","Wed Dec 24 06:38:44 UTC 2025","","","",""
