"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","12233","should show error when email is missing","User Access Management Spec","Mon Feb 09 08:59:36 UTC 2026","broken","Mon Feb 09 08:59:48 UTC 2026","","Negative Tests with invalid credentials","",""
"","1222","should contain Spanish in the list","Language Functionality Spec","Mon Feb 09 08:57:42 UTC 2026","passed","Mon Feb 09 08:57:43 UTC 2026","","","",""
"","9033","should filter movie by User Rating","Filter Functionality Spec","Mon Feb 09 08:58:21 UTC 2026","passed","Mon Feb 09 08:58:30 UTC 2026","","","",""
"","14","should get the created booking","restful-booker API tests","Mon Feb 09 08:58:52 UTC 2026","passed","Mon Feb 09 08:58:52 UTC 2026","","","",""
"","10099","should check the first movie when IMDb rating is sorted in descending order","Filter Functionality Spec","Mon Feb 09 08:58:40 UTC 2026","passed","Mon Feb 09 08:58:50 UTC 2026","","","",""
"","3279","should return at least one result for a common search query","Search Functionality Spec","Mon Feb 09 08:57:53 UTC 2026","passed","Mon Feb 09 08:57:56 UTC 2026","","","",""
"","11920","should show error for invalid email format","User Access Management Spec","Mon Feb 09 08:59:48 UTC 2026","broken","Mon Feb 09 09:00:00 UTC 2026","","Negative Tests with invalid credentials","",""
"","3963","should return correct results for a valid search query","Search Functionality Spec","Mon Feb 09 08:57:49 UTC 2026","passed","Mon Feb 09 08:57:53 UTC 2026","","","",""
"","10","should return 404 when fetching deleted booking","restful-booker API tests","Mon Feb 09 08:58:52 UTC 2026","passed","Mon Feb 09 08:58:52 UTC 2026","","","",""
"","12","should update the booking","restful-booker API tests","Mon Feb 09 08:58:52 UTC 2026","passed","Mon Feb 09 08:58:52 UTC 2026","","","",""
"","12","should delete the booking","restful-booker API tests","Mon Feb 09 08:58:52 UTC 2026","passed","Mon Feb 09 08:58:52 UTC 2026","","","",""
"","10065","should filter movies by Number of Votes","Filter Functionality Spec","Mon Feb 09 08:58:30 UTC 2026","passed","Mon Feb 09 08:58:40 UTC 2026","","","",""
"","0","should login successfully with valid credentials","","Mon Feb 09 09:00:12 UTC 2026","skipped","Mon Feb 09 09:00:12 UTC 2026","","","",""
"","3806","should verify that each result contains a title and a working link","Search Functionality Spec","Mon Feb 09 08:57:57 UTC 2026","passed","Mon Feb 09 08:58:00 UTC 2026","","","",""
"","12168","should show error when email not exists","User Access Management Spec","Mon Feb 09 09:00:00 UTC 2026","broken","Mon Feb 09 09:00:12 UTC 2026","","Negative Tests with invalid credentials","",""
"","3310","should open language selector and display available languages","Language Functionality Spec","Mon Feb 09 08:57:39 UTC 2026","passed","Mon Feb 09 08:57:42 UTC 2026","","","",""
"","9","should create a new booking","restful-booker API tests","Mon Feb 09 08:58:52 UTC 2026","passed","Mon Feb 09 08:58:52 UTC 2026","","","",""
"","66","should create an auth token","restful-booker API tests","Mon Feb 09 08:58:52 UTC 2026","passed","Mon Feb 09 08:58:52 UTC 2026","","","",""
"","2790","should change site language to German","Language Functionality Spec","Mon Feb 09 08:57:43 UTC 2026","passed","Mon Feb 09 08:57:46 UTC 2026","","","",""
"","3010","should return a proper message for a non-existing movie","Search Functionality Spec","Mon Feb 09 08:58:00 UTC 2026","passed","Mon Feb 09 08:58:03 UTC 2026","","","",""
