"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","13805","should filter movie by User Rating","Filter Functionality Spec","Sun Jan 11 12:47:15 UTC 2026","passed","Sun Jan 11 12:47:29 UTC 2026","","","",""
"","79","should create a new booking","restful-booker API tests","Sun Jan 11 12:47:52 UTC 2026","passed","Sun Jan 11 12:47:52 UTC 2026","","","",""
"","79","should update the booking","restful-booker API tests","Sun Jan 11 12:47:52 UTC 2026","passed","Sun Jan 11 12:47:52 UTC 2026","","","",""
"","3976","should return correct results for a valid search query","Search Functionality Spec","Sun Jan 11 12:47:25 UTC 2026","passed","Sun Jan 11 12:47:29 UTC 2026","","","",""
"","81","should delete the booking","restful-booker API tests","Sun Jan 11 12:47:52 UTC 2026","passed","Sun Jan 11 12:47:52 UTC 2026","","","",""
"","3729","should verify that each result contains a title and a working link","Search Functionality Spec","Sun Jan 11 12:47:32 UTC 2026","passed","Sun Jan 11 12:47:36 UTC 2026","","","",""
"","3216","should open language selector and display available languages","Language Functionality Spec","Sun Jan 11 12:47:15 UTC 2026","passed","Sun Jan 11 12:47:18 UTC 2026","","","",""
"","12766","should show error when email not exists","User Access Management Spec","Sun Jan 11 12:49:29 UTC 2026","broken","Sun Jan 11 12:49:42 UTC 2026","","Negative Tests with invalid credentials","",""
"","80","should get the created booking","restful-booker API tests","Sun Jan 11 12:47:52 UTC 2026","passed","Sun Jan 11 12:47:52 UTC 2026","","","",""
"","348","should create an auth token","restful-booker API tests","Sun Jan 11 12:47:52 UTC 2026","passed","Sun Jan 11 12:47:52 UTC 2026","","","",""
"","80","should return 404 when fetching deleted booking","restful-booker API tests","Sun Jan 11 12:47:52 UTC 2026","passed","Sun Jan 11 12:47:52 UTC 2026","","","",""
"","1488","should contain Spanish in the list","Language Functionality Spec","Sun Jan 11 12:47:18 UTC 2026","passed","Sun Jan 11 12:47:19 UTC 2026","","","",""
"","12423","should show error when email is missing","User Access Management Spec","Sun Jan 11 12:49:05 UTC 2026","broken","Sun Jan 11 12:49:17 UTC 2026","","Negative Tests with invalid credentials","",""
"","11174","should filter movies by Number of Votes","Filter Functionality Spec","Sun Jan 11 12:47:29 UTC 2026","passed","Sun Jan 11 12:47:40 UTC 2026","","","",""
"","11857","should show error for invalid email format","User Access Management Spec","Sun Jan 11 12:49:17 UTC 2026","broken","Sun Jan 11 12:49:29 UTC 2026","","Negative Tests with invalid credentials","",""
"","3214","should change site language to German","Language Functionality Spec","Sun Jan 11 12:47:19 UTC 2026","passed","Sun Jan 11 12:47:23 UTC 2026","","","",""
"","0","should login successfully with valid credentials","","Sun Jan 11 12:49:42 UTC 2026","skipped","Sun Jan 11 12:49:42 UTC 2026","","","",""
"","10149","should check the first movie when IMDb rating is sorted in descending order","Filter Functionality Spec","Sun Jan 11 12:47:40 UTC 2026","passed","Sun Jan 11 12:47:50 UTC 2026","","","",""
"","2688","should return a proper message for a non-existing movie","Search Functionality Spec","Sun Jan 11 12:47:36 UTC 2026","passed","Sun Jan 11 12:47:38 UTC 2026","","","",""
"","3104","should return at least one result for a common search query","Search Functionality Spec","Sun Jan 11 12:47:29 UTC 2026","passed","Sun Jan 11 12:47:32 UTC 2026","","","",""
