"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2869","should return a proper message for a non-existing movie","Search Functionality Spec","Wed Jan 07 04:43:30 UTC 2026","passed","Wed Jan 07 04:43:33 UTC 2026","","","",""
"","58","should delete the booking","restful-booker API tests","Wed Jan 07 04:44:11 UTC 2026","passed","Wed Jan 07 04:44:11 UTC 2026","","","",""
"","58","should update the booking","restful-booker API tests","Wed Jan 07 04:44:10 UTC 2026","passed","Wed Jan 07 04:44:11 UTC 2026","","","",""
"","1544","should contain Spanish in the list","Language Functionality Spec","Wed Jan 07 04:43:12 UTC 2026","passed","Wed Jan 07 04:43:14 UTC 2026","","","",""
"","8713","should filter movie by User Rating","Filter Functionality Spec","Wed Jan 07 04:43:44 UTC 2026","passed","Wed Jan 07 04:43:52 UTC 2026","","","",""
"","8346","should check the first movie when IMDb rating is sorted in descending order","Filter Functionality Spec","Wed Jan 07 04:44:00 UTC 2026","passed","Wed Jan 07 04:44:08 UTC 2026","","","",""
"","3729","should change site language to German","Language Functionality Spec","Wed Jan 07 04:43:14 UTC 2026","passed","Wed Jan 07 04:43:17 UTC 2026","","","",""
"","3035","should verify that each result contains a title and a working link","Search Functionality Spec","Wed Jan 07 04:43:27 UTC 2026","passed","Wed Jan 07 04:43:30 UTC 2026","","","",""
"","12050","should show error for invalid email format","User Access Management Spec","Wed Jan 07 04:45:09 UTC 2026","broken","Wed Jan 07 04:45:21 UTC 2026","","Negative Tests with invalid credentials","",""
"","3194","should open language selector and display available languages","Language Functionality Spec","Wed Jan 07 04:43:09 UTC 2026","passed","Wed Jan 07 04:43:12 UTC 2026","","","",""
"","12249","should show error when email not exists","User Access Management Spec","Wed Jan 07 04:45:21 UTC 2026","broken","Wed Jan 07 04:45:34 UTC 2026","","Negative Tests with invalid credentials","",""
"","0","should login successfully with valid credentials","","Wed Jan 07 04:45:34 UTC 2026","skipped","Wed Jan 07 04:45:34 UTC 2026","","","",""
"","12520","should show error when email is missing","User Access Management Spec","Wed Jan 07 04:44:57 UTC 2026","broken","Wed Jan 07 04:45:09 UTC 2026","","Negative Tests with invalid credentials","",""
"","3545","should return correct results for a valid search query","Search Functionality Spec","Wed Jan 07 04:43:20 UTC 2026","passed","Wed Jan 07 04:43:24 UTC 2026","","","",""
"","56","should create a new booking","restful-booker API tests","Wed Jan 07 04:44:10 UTC 2026","passed","Wed Jan 07 04:44:10 UTC 2026","","","",""
"","3119","should return at least one result for a common search query","Search Functionality Spec","Wed Jan 07 04:43:24 UTC 2026","passed","Wed Jan 07 04:43:27 UTC 2026","","","",""
"","57","should get the created booking","restful-booker API tests","Wed Jan 07 04:44:10 UTC 2026","passed","Wed Jan 07 04:44:10 UTC 2026","","","",""
"","379","should create an auth token","restful-booker API tests","Wed Jan 07 04:44:10 UTC 2026","passed","Wed Jan 07 04:44:10 UTC 2026","","","",""
"","7572","should filter movies by Number of Votes","Filter Functionality Spec","Wed Jan 07 04:43:52 UTC 2026","passed","Wed Jan 07 04:44:00 UTC 2026","","","",""
"","57","should return 404 when fetching deleted booking","restful-booker API tests","Wed Jan 07 04:44:11 UTC 2026","passed","Wed Jan 07 04:44:11 UTC 2026","","","",""
