"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1344","should contain Spanish in the list","Language Functionality Spec","Sat Apr 18 18:55:49 UTC 2026","passed","Sat Apr 18 18:55:50 UTC 2026","","","",""
"","12264","should show error for invalid email format","User Access Management Spec","Sat Apr 18 18:58:32 UTC 2026","broken","Sat Apr 18 18:58:44 UTC 2026","","Negative Tests with invalid credentials","",""
"","24","should update the booking","restful-booker API tests","Sat Apr 18 18:57:39 UTC 2026","passed","Sat Apr 18 18:57:39 UTC 2026","","","",""
"","11184","should filter movies by Number of Votes","Filter Functionality Spec","Sat Apr 18 18:57:14 UTC 2026","broken","Sat Apr 18 18:57:26 UTC 2026","","","",""
"","12412","should show error when email not exists","User Access Management Spec","Sat Apr 18 18:58:44 UTC 2026","broken","Sat Apr 18 18:58:56 UTC 2026","","Negative Tests with invalid credentials","",""
"","22","should return 404 when fetching deleted booking","restful-booker API tests","Sat Apr 18 18:57:39 UTC 2026","passed","Sat Apr 18 18:57:39 UTC 2026","","","",""
"","0","should login successfully with valid credentials","","Sat Apr 18 18:58:56 UTC 2026","skipped","Sat Apr 18 18:58:56 UTC 2026","","","",""
"","4036","should return correct results for a valid search query","Search Functionality Spec","Sat Apr 18 18:56:39 UTC 2026","passed","Sat Apr 18 18:56:43 UTC 2026","","","",""
"","2476","should verify that each result contains a title and a working link","Search Functionality Spec","Sat Apr 18 18:56:46 UTC 2026","failed","Sat Apr 18 18:56:48 UTC 2026","","","",""
"","2528","should return at least one result for a common search query","Search Functionality Spec","Sat Apr 18 18:56:43 UTC 2026","passed","Sat Apr 18 18:56:46 UTC 2026","","","",""
"","128","should create an auth token","restful-booker API tests","Sat Apr 18 18:57:39 UTC 2026","passed","Sat Apr 18 18:57:39 UTC 2026","","","",""
"","10962","should check the first movie when IMDb rating is sorted in descending order","Filter Functionality Spec","Sat Apr 18 18:57:26 UTC 2026","broken","Sat Apr 18 18:57:37 UTC 2026","","","",""
"","23","should create a new booking","restful-booker API tests","Sat Apr 18 18:57:39 UTC 2026","passed","Sat Apr 18 18:57:39 UTC 2026","","","",""
"","10457","should filter movie by User Rating","Filter Functionality Spec","Sat Apr 18 18:57:04 UTC 2026","broken","Sat Apr 18 18:57:14 UTC 2026","","","",""
"","24","should delete the booking","restful-booker API tests","Sat Apr 18 18:57:39 UTC 2026","passed","Sat Apr 18 18:57:39 UTC 2026","","","",""
"","12940","should show error when email is missing","User Access Management Spec","Sat Apr 18 18:58:19 UTC 2026","broken","Sat Apr 18 18:58:32 UTC 2026","","Negative Tests with invalid credentials","",""
"","2837","should return a proper message for a non-existing movie","Search Functionality Spec","Sat Apr 18 18:56:48 UTC 2026","passed","Sat Apr 18 18:56:51 UTC 2026","","","",""
"","3331","should open language selector and display available languages","Language Functionality Spec","Sat Apr 18 18:55:46 UTC 2026","passed","Sat Apr 18 18:55:49 UTC 2026","","","",""
"","22","should get the created booking","restful-booker API tests","Sat Apr 18 18:57:39 UTC 2026","passed","Sat Apr 18 18:57:39 UTC 2026","","","",""
"","3297","should change site language to German","Language Functionality Spec","Sat Apr 18 18:55:50 UTC 2026","passed","Sat Apr 18 18:55:54 UTC 2026","","","",""
