"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","61","should create an auth token","restful-booker API tests","Wed Feb 18 13:12:39 UTC 2026","passed","Wed Feb 18 13:12:40 UTC 2026","","","",""
"","3516","should return correct results for a valid search query","Search Functionality Spec","Wed Feb 18 13:12:11 UTC 2026","passed","Wed Feb 18 13:12:15 UTC 2026","","","",""
"","12453","should show error when email is missing","User Access Management Spec","Wed Feb 18 13:13:51 UTC 2026","broken","Wed Feb 18 13:14:04 UTC 2026","","Negative Tests with invalid credentials","",""
"","14","should update the booking","restful-booker API tests","Wed Feb 18 13:12:40 UTC 2026","passed","Wed Feb 18 13:12:40 UTC 2026","","","",""
"","15788","should filter movie by User Rating","Filter Functionality Spec","Wed Feb 18 13:11:59 UTC 2026","passed","Wed Feb 18 13:12:15 UTC 2026","","","",""
"","4998","should open language selector and display available languages","Language Functionality Spec","Wed Feb 18 13:11:59 UTC 2026","passed","Wed Feb 18 13:12:04 UTC 2026","","","",""
"","2163","should contain Spanish in the list","Language Functionality Spec","Wed Feb 18 13:12:04 UTC 2026","passed","Wed Feb 18 13:12:06 UTC 2026","","","",""
"","11950","should show error when email not exists","User Access Management Spec","Wed Feb 18 13:14:16 UTC 2026","broken","Wed Feb 18 13:14:28 UTC 2026","","Negative Tests with invalid credentials","",""
"","0","should login successfully with valid credentials","","Wed Feb 18 13:14:28 UTC 2026","skipped","Wed Feb 18 13:14:28 UTC 2026","","","",""
"","3915","should verify that each result contains a title and a working link","Search Functionality Spec","Wed Feb 18 13:12:19 UTC 2026","passed","Wed Feb 18 13:12:23 UTC 2026","","","",""
"","3064","should return a proper message for a non-existing movie","Search Functionality Spec","Wed Feb 18 13:12:23 UTC 2026","passed","Wed Feb 18 13:12:26 UTC 2026","","","",""
"","2954","should change site language to German","Language Functionality Spec","Wed Feb 18 13:12:06 UTC 2026","passed","Wed Feb 18 13:12:09 UTC 2026","","","",""
"","11901","should filter movies by Number of Votes","Filter Functionality Spec","Wed Feb 18 13:12:15 UTC 2026","passed","Wed Feb 18 13:12:27 UTC 2026","","","",""
"","11810","should show error for invalid email format","User Access Management Spec","Wed Feb 18 13:14:04 UTC 2026","broken","Wed Feb 18 13:14:16 UTC 2026","","Negative Tests with invalid credentials","",""
"","11","should create a new booking","restful-booker API tests","Wed Feb 18 13:12:40 UTC 2026","passed","Wed Feb 18 13:12:40 UTC 2026","","","",""
"","11","should get the created booking","restful-booker API tests","Wed Feb 18 13:12:40 UTC 2026","passed","Wed Feb 18 13:12:40 UTC 2026","","","",""
"","10","should return 404 when fetching deleted booking","restful-booker API tests","Wed Feb 18 13:12:40 UTC 2026","passed","Wed Feb 18 13:12:40 UTC 2026","","","",""
"","10820","should check the first movie when IMDb rating is sorted in descending order","Filter Functionality Spec","Wed Feb 18 13:12:27 UTC 2026","passed","Wed Feb 18 13:12:38 UTC 2026","","","",""
"","11","should delete the booking","restful-booker API tests","Wed Feb 18 13:12:40 UTC 2026","passed","Wed Feb 18 13:12:40 UTC 2026","","","",""
"","4291","should return at least one result for a common search query","Search Functionality Spec","Wed Feb 18 13:12:15 UTC 2026","passed","Wed Feb 18 13:12:19 UTC 2026","","","",""
