"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3326","should return at least one result for a common search query","Search Functionality Spec","Sun Apr 05 14:37:43 UTC 2026","passed","Sun Apr 05 14:37:46 UTC 2026","","","",""
"","2742","should change site language to German","Language Functionality Spec","Sun Apr 05 14:37:33 UTC 2026","passed","Sun Apr 05 14:37:35 UTC 2026","","","",""
"","1884","should contain Spanish in the list","Language Functionality Spec","Sun Apr 05 14:37:31 UTC 2026","passed","Sun Apr 05 14:37:33 UTC 2026","","","",""
"","0","should login successfully with valid credentials","","Sun Apr 05 14:39:57 UTC 2026","skipped","Sun Apr 05 14:39:57 UTC 2026","","","",""
"","11664","should show error when email not exists","User Access Management Spec","Sun Apr 05 14:39:46 UTC 2026","broken","Sun Apr 05 14:39:57 UTC 2026","","Negative Tests with invalid credentials","",""
"","54","should update the booking","restful-booker API tests","Sun Apr 05 14:39:19 UTC 2026","passed","Sun Apr 05 14:39:19 UTC 2026","","","",""
"","3252","should return a proper message for a non-existing movie","Search Functionality Spec","Sun Apr 05 14:37:50 UTC 2026","passed","Sun Apr 05 14:37:53 UTC 2026","","","",""
"","5206","should return correct results for a valid search query","Search Functionality Spec","Sun Apr 05 14:37:37 UTC 2026","passed","Sun Apr 05 14:37:43 UTC 2026","","","",""
"","53","should return 404 when fetching deleted booking","restful-booker API tests","Sun Apr 05 14:39:19 UTC 2026","passed","Sun Apr 05 14:39:19 UTC 2026","","","",""
"","3631","should open language selector and display available languages","Language Functionality Spec","Sun Apr 05 14:37:27 UTC 2026","passed","Sun Apr 05 14:37:31 UTC 2026","","","",""
"","10560","should filter movie by User Rating","Filter Functionality Spec","Sun Apr 05 14:38:44 UTC 2026","broken","Sun Apr 05 14:38:55 UTC 2026","","","",""
"","54","should delete the booking","restful-booker API tests","Sun Apr 05 14:39:19 UTC 2026","passed","Sun Apr 05 14:39:19 UTC 2026","","","",""
"","13335","should show error when email is missing","User Access Management Spec","Sun Apr 05 14:39:21 UTC 2026","broken","Sun Apr 05 14:39:34 UTC 2026","","Negative Tests with invalid credentials","",""
"","11140","should check the first movie when IMDb rating is sorted in descending order","Filter Functionality Spec","Sun Apr 05 14:39:06 UTC 2026","broken","Sun Apr 05 14:39:17 UTC 2026","","","",""
"","11699","should show error for invalid email format","User Access Management Spec","Sun Apr 05 14:39:34 UTC 2026","broken","Sun Apr 05 14:39:46 UTC 2026","","Negative Tests with invalid credentials","",""
"","11087","should filter movies by Number of Votes","Filter Functionality Spec","Sun Apr 05 14:38:55 UTC 2026","broken","Sun Apr 05 14:39:06 UTC 2026","","","",""
"","53","should get the created booking","restful-booker API tests","Sun Apr 05 14:39:19 UTC 2026","passed","Sun Apr 05 14:39:19 UTC 2026","","","",""
"","261","should create an auth token","restful-booker API tests","Sun Apr 05 14:39:19 UTC 2026","passed","Sun Apr 05 14:39:19 UTC 2026","","","",""
"","4161","should verify that each result contains a title and a working link","Search Functionality Spec","Sun Apr 05 14:37:46 UTC 2026","passed","Sun Apr 05 14:37:50 UTC 2026","","","",""
"","53","should create a new booking","restful-booker API tests","Sun Apr 05 14:39:19 UTC 2026","passed","Sun Apr 05 14:39:19 UTC 2026","","","",""
