"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","25","should return 404 when fetching deleted booking","restful-booker API tests","Wed Jan 14 16:36:11 UTC 2026","passed","Wed Jan 14 16:36:11 UTC 2026","","","",""
"","27","should create a new booking","restful-booker API tests","Wed Jan 14 16:36:11 UTC 2026","passed","Wed Jan 14 16:36:11 UTC 2026","","","",""
"","25","should get the created booking","restful-booker API tests","Wed Jan 14 16:36:11 UTC 2026","passed","Wed Jan 14 16:36:11 UTC 2026","","","",""
"","3588","should return a proper message for a non-existing movie","Search Functionality Spec","Wed Jan 14 16:35:19 UTC 2026","passed","Wed Jan 14 16:35:23 UTC 2026","","","",""
"","2957","should open language selector and display available languages","Language Functionality Spec","Wed Jan 14 16:34:59 UTC 2026","passed","Wed Jan 14 16:35:02 UTC 2026","","","",""
"","8703","should filter movies by Number of Votes","Filter Functionality Spec","Wed Jan 14 16:35:49 UTC 2026","passed","Wed Jan 14 16:35:58 UTC 2026","","","",""
"","12374","should show error when email is missing","User Access Management Spec","Wed Jan 14 16:36:49 UTC 2026","broken","Wed Jan 14 16:37:02 UTC 2026","","Negative Tests with invalid credentials","",""
"","3016","should return at least one result for a common search query","Search Functionality Spec","Wed Jan 14 16:35:12 UTC 2026","passed","Wed Jan 14 16:35:15 UTC 2026","","","",""
"","11862","should show error for invalid email format","User Access Management Spec","Wed Jan 14 16:37:02 UTC 2026","broken","Wed Jan 14 16:37:13 UTC 2026","","Negative Tests with invalid credentials","",""
"","3264","should return correct results for a valid search query","Search Functionality Spec","Wed Jan 14 16:35:09 UTC 2026","passed","Wed Jan 14 16:35:12 UTC 2026","","","",""
"","12650","should show error when email not exists","User Access Management Spec","Wed Jan 14 16:37:13 UTC 2026","broken","Wed Jan 14 16:37:26 UTC 2026","","Negative Tests with invalid credentials","",""
"","2052","should contain Spanish in the list","Language Functionality Spec","Wed Jan 14 16:35:02 UTC 2026","passed","Wed Jan 14 16:35:04 UTC 2026","","","",""
"","134","should create an auth token","restful-booker API tests","Wed Jan 14 16:36:11 UTC 2026","passed","Wed Jan 14 16:36:11 UTC 2026","","","",""
"","3596","should verify that each result contains a title and a working link","Search Functionality Spec","Wed Jan 14 16:35:15 UTC 2026","passed","Wed Jan 14 16:35:19 UTC 2026","","","",""
"","1","should login successfully with valid credentials","","Wed Jan 14 16:37:26 UTC 2026","skipped","Wed Jan 14 16:37:26 UTC 2026","","","",""
"","2782","should change site language to German","Language Functionality Spec","Wed Jan 14 16:35:04 UTC 2026","passed","Wed Jan 14 16:35:07 UTC 2026","","","",""
"","9471","should filter movie by User Rating","Filter Functionality Spec","Wed Jan 14 16:35:40 UTC 2026","passed","Wed Jan 14 16:35:49 UTC 2026","","","",""
"","26","should delete the booking","restful-booker API tests","Wed Jan 14 16:36:11 UTC 2026","passed","Wed Jan 14 16:36:11 UTC 2026","","","",""
"","27","should update the booking","restful-booker API tests","Wed Jan 14 16:36:11 UTC 2026","passed","Wed Jan 14 16:36:11 UTC 2026","","","",""
"","10271","should check the first movie when IMDb rating is sorted in descending order","Filter Functionality Spec","Wed Jan 14 16:35:58 UTC 2026","passed","Wed Jan 14 16:36:08 UTC 2026","","","",""
