"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","65","should create an auth token","restful-booker API tests","Wed Feb 04 18:56:48 UTC 2026","passed","Wed Feb 04 18:56:48 UTC 2026","","","",""
"","12900","should show error when email is missing","User Access Management Spec","Wed Feb 04 18:57:35 UTC 2026","broken","Wed Feb 04 18:57:48 UTC 2026","","Negative Tests with invalid credentials","",""
"","1513","should contain Spanish in the list","Language Functionality Spec","Wed Feb 04 18:55:48 UTC 2026","passed","Wed Feb 04 18:55:50 UTC 2026","","","",""
"","11491","should show error for invalid email format","User Access Management Spec","Wed Feb 04 18:57:48 UTC 2026","broken","Wed Feb 04 18:57:59 UTC 2026","","Negative Tests with invalid credentials","",""
"","10","should get the created booking","restful-booker API tests","Wed Feb 04 18:56:48 UTC 2026","passed","Wed Feb 04 18:56:48 UTC 2026","","","",""
"","3090","should open language selector and display available languages","Language Functionality Spec","Wed Feb 04 18:55:45 UTC 2026","passed","Wed Feb 04 18:55:48 UTC 2026","","","",""
"","9317","should check the first movie when IMDb rating is sorted in descending order","Filter Functionality Spec","Wed Feb 04 18:56:37 UTC 2026","passed","Wed Feb 04 18:56:46 UTC 2026","","","",""
"","2824","should return at least one result for a common search query","Search Functionality Spec","Wed Feb 04 18:55:59 UTC 2026","passed","Wed Feb 04 18:56:01 UTC 2026","","","",""
"","4250","should return correct results for a valid search query","Search Functionality Spec","Wed Feb 04 18:55:54 UTC 2026","passed","Wed Feb 04 18:55:59 UTC 2026","","","",""
"","5987","should verify that each result contains a title and a working link","Search Functionality Spec","Wed Feb 04 18:56:01 UTC 2026","passed","Wed Feb 04 18:56:07 UTC 2026","","","",""
"","2581","should change site language to German","Language Functionality Spec","Wed Feb 04 18:55:50 UTC 2026","passed","Wed Feb 04 18:55:52 UTC 2026","","","",""
"","10","should return 404 when fetching deleted booking","restful-booker API tests","Wed Feb 04 18:56:49 UTC 2026","passed","Wed Feb 04 18:56:49 UTC 2026","","","",""
"","2406","should return a proper message for a non-existing movie","Search Functionality Spec","Wed Feb 04 18:56:07 UTC 2026","passed","Wed Feb 04 18:56:10 UTC 2026","","","",""
"","8229","should filter movie by User Rating","Filter Functionality Spec","Wed Feb 04 18:56:20 UTC 2026","passed","Wed Feb 04 18:56:28 UTC 2026","","","",""
"","10","should update the booking","restful-booker API tests","Wed Feb 04 18:56:48 UTC 2026","passed","Wed Feb 04 18:56:48 UTC 2026","","","",""
"","9090","should filter movies by Number of Votes","Filter Functionality Spec","Wed Feb 04 18:56:28 UTC 2026","passed","Wed Feb 04 18:56:37 UTC 2026","","","",""
"","10","should create a new booking","restful-booker API tests","Wed Feb 04 18:56:48 UTC 2026","passed","Wed Feb 04 18:56:48 UTC 2026","","","",""
"","11497","should show error when email not exists","User Access Management Spec","Wed Feb 04 18:57:59 UTC 2026","broken","Wed Feb 04 18:58:11 UTC 2026","","Negative Tests with invalid credentials","",""
"","0","should login successfully with valid credentials","","Wed Feb 04 18:58:11 UTC 2026","skipped","Wed Feb 04 18:58:11 UTC 2026","","","",""
"","12","should delete the booking","restful-booker API tests","Wed Feb 04 18:56:48 UTC 2026","passed","Wed Feb 04 18:56:49 UTC 2026","","","",""
