"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","12428","should check the first movie when IMDb rating is sorted in descending order","Filter Functionality Spec","Tue Mar 17 10:55:54 UTC 2026","broken","Tue Mar 17 10:56:06 UTC 2026","","","",""
"","3260","should return at least one result for a common search query","Search Functionality Spec","Tue Mar 17 10:54:31 UTC 2026","passed","Tue Mar 17 10:54:34 UTC 2026","","","",""
"","16682","should show error for invalid email format","User Access Management Spec","Tue Mar 17 10:56:17 UTC 2026","broken","Tue Mar 17 10:56:34 UTC 2026","","Negative Tests with invalid credentials","",""
"","3886","should open language selector and display available languages","Language Functionality Spec","Tue Mar 17 10:54:16 UTC 2026","passed","Tue Mar 17 10:54:20 UTC 2026","","","",""
"","1341","should contain Spanish in the list","Language Functionality Spec","Tue Mar 17 10:54:20 UTC 2026","passed","Tue Mar 17 10:54:21 UTC 2026","","","",""
"","6","should return 404 when fetching deleted booking","restful-booker API tests","Tue Mar 17 10:56:08 UTC 2026","passed","Tue Mar 17 10:56:08 UTC 2026","","","",""
"","2828","should verify that each result contains a title and a working link","Search Functionality Spec","Tue Mar 17 10:54:34 UTC 2026","passed","Tue Mar 17 10:54:37 UTC 2026","","","",""
"","13300","should show error when email is missing","User Access Management Spec","Tue Mar 17 10:56:04 UTC 2026","broken","Tue Mar 17 10:56:17 UTC 2026","","Negative Tests with invalid credentials","",""
"","12216","should show error when email not exists","User Access Management Spec","Tue Mar 17 10:56:35 UTC 2026","broken","Tue Mar 17 10:56:47 UTC 2026","","Negative Tests with invalid credentials","",""
"","6","should create a new booking","restful-booker API tests","Tue Mar 17 10:56:08 UTC 2026","passed","Tue Mar 17 10:56:08 UTC 2026","","","",""
"","7","should delete the booking","restful-booker API tests","Tue Mar 17 10:56:08 UTC 2026","passed","Tue Mar 17 10:56:08 UTC 2026","","","",""
"","8","should update the booking","restful-booker API tests","Tue Mar 17 10:56:08 UTC 2026","passed","Tue Mar 17 10:56:08 UTC 2026","","","",""
"","10411","should filter movie by User Rating","Filter Functionality Spec","Tue Mar 17 10:55:32 UTC 2026","broken","Tue Mar 17 10:55:42 UTC 2026","","","",""
"","1","should login successfully with valid credentials","","Tue Mar 17 10:56:47 UTC 2026","skipped","Tue Mar 17 10:56:47 UTC 2026","","","",""
"","2737","should return a proper message for a non-existing movie","Search Functionality Spec","Tue Mar 17 10:54:37 UTC 2026","passed","Tue Mar 17 10:54:39 UTC 2026","","","",""
"","47","should create an auth token","restful-booker API tests","Tue Mar 17 10:56:08 UTC 2026","passed","Tue Mar 17 10:56:08 UTC 2026","","","",""
"","2643","should change site language to German","Language Functionality Spec","Tue Mar 17 10:54:21 UTC 2026","passed","Tue Mar 17 10:54:24 UTC 2026","","","",""
"","4503","should return correct results for a valid search query","Search Functionality Spec","Tue Mar 17 10:54:26 UTC 2026","passed","Tue Mar 17 10:54:31 UTC 2026","","","",""
"","11166","should filter movies by Number of Votes","Filter Functionality Spec","Tue Mar 17 10:55:42 UTC 2026","broken","Tue Mar 17 10:55:54 UTC 2026","","","",""
"","7","should get the created booking","restful-booker API tests","Tue Mar 17 10:56:08 UTC 2026","passed","Tue Mar 17 10:56:08 UTC 2026","","","",""
