"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","13227","should check the first movie when IMDb rating is sorted in descending order","Filter Functionality Spec","Mon Mar 02 22:31:28 UTC 2026","passed","Mon Mar 02 22:31:41 UTC 2026","","","",""
"","3364","should open language selector and display available languages","Language Functionality Spec","Mon Mar 02 22:31:06 UTC 2026","passed","Mon Mar 02 22:31:09 UTC 2026","","","",""
"","3734","should change site language to German","Language Functionality Spec","Mon Mar 02 22:31:11 UTC 2026","passed","Mon Mar 02 22:31:14 UTC 2026","","","",""
"","62","should return 404 when fetching deleted booking","restful-booker API tests","Mon Mar 02 22:31:44 UTC 2026","passed","Mon Mar 02 22:31:44 UTC 2026","","","",""
"","9737","should filter movies by Number of Votes","Filter Functionality Spec","Mon Mar 02 22:31:18 UTC 2026","passed","Mon Mar 02 22:31:28 UTC 2026","","","",""
"","12811","should show error when email is missing","User Access Management Spec","Mon Mar 02 22:32:58 UTC 2026","broken","Mon Mar 02 22:33:11 UTC 2026","","Negative Tests with invalid credentials","",""
"","5519","should return correct results for a valid search query","Search Functionality Spec","Mon Mar 02 22:31:17 UTC 2026","passed","Mon Mar 02 22:31:22 UTC 2026","","","",""
"","1667","should contain Spanish in the list","Language Functionality Spec","Mon Mar 02 22:31:09 UTC 2026","passed","Mon Mar 02 22:31:11 UTC 2026","","","",""
"","12565","should filter movie by User Rating","Filter Functionality Spec","Mon Mar 02 22:31:06 UTC 2026","passed","Mon Mar 02 22:31:18 UTC 2026","","","",""
"","288","should create an auth token","restful-booker API tests","Mon Mar 02 22:31:43 UTC 2026","passed","Mon Mar 02 22:31:43 UTC 2026","","","",""
"","0","should login successfully with valid credentials","","Mon Mar 02 22:33:35 UTC 2026","skipped","Mon Mar 02 22:33:35 UTC 2026","","","",""
"","3853","should verify that each result contains a title and a working link","Search Functionality Spec","Mon Mar 02 22:31:26 UTC 2026","passed","Mon Mar 02 22:31:30 UTC 2026","","","",""
"","63","should update the booking","restful-booker API tests","Mon Mar 02 22:31:43 UTC 2026","passed","Mon Mar 02 22:31:43 UTC 2026","","","",""
"","3424","should return at least one result for a common search query","Search Functionality Spec","Mon Mar 02 22:31:22 UTC 2026","passed","Mon Mar 02 22:31:26 UTC 2026","","","",""
"","64","should delete the booking","restful-booker API tests","Mon Mar 02 22:31:43 UTC 2026","passed","Mon Mar 02 22:31:44 UTC 2026","","","",""
"","2964","should return a proper message for a non-existing movie","Search Functionality Spec","Mon Mar 02 22:31:30 UTC 2026","passed","Mon Mar 02 22:31:33 UTC 2026","","","",""
"","64","should create a new booking","restful-booker API tests","Mon Mar 02 22:31:43 UTC 2026","passed","Mon Mar 02 22:31:43 UTC 2026","","","",""
"","12015","should show error when email not exists","User Access Management Spec","Mon Mar 02 22:33:23 UTC 2026","broken","Mon Mar 02 22:33:35 UTC 2026","","Negative Tests with invalid credentials","",""
"","63","should get the created booking","restful-booker API tests","Mon Mar 02 22:31:43 UTC 2026","passed","Mon Mar 02 22:31:43 UTC 2026","","","",""
"","12124","should show error for invalid email format","User Access Management Spec","Mon Mar 02 22:33:11 UTC 2026","broken","Mon Mar 02 22:33:23 UTC 2026","","Negative Tests with invalid credentials","",""
