"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","57","should delete the booking","restful-booker API tests","Sun Mar 15 08:42:41 UTC 2026","passed","Sun Mar 15 08:42:41 UTC 2026","","","",""
"","58","should update the booking","restful-booker API tests","Sun Mar 15 08:42:41 UTC 2026","passed","Sun Mar 15 08:42:41 UTC 2026","","","",""
"","2581","should return at least one result for a common search query","Search Functionality Spec","Sun Mar 15 08:41:04 UTC 2026","passed","Sun Mar 15 08:41:06 UTC 2026","","","",""
"","0","should login successfully with valid credentials","","Sun Mar 15 08:43:21 UTC 2026","skipped","Sun Mar 15 08:43:21 UTC 2026","","","",""
"","57","should create a new booking","restful-booker API tests","Sun Mar 15 08:42:40 UTC 2026","passed","Sun Mar 15 08:42:41 UTC 2026","","","",""
"","58","should get the created booking","restful-booker API tests","Sun Mar 15 08:42:41 UTC 2026","passed","Sun Mar 15 08:42:41 UTC 2026","","","",""
"","3079","should return a proper message for a non-existing movie","Search Functionality Spec","Sun Mar 15 08:41:09 UTC 2026","passed","Sun Mar 15 08:41:12 UTC 2026","","","",""
"","3856","should change site language to German","Language Functionality Spec","Sun Mar 15 08:40:52 UTC 2026","passed","Sun Mar 15 08:40:56 UTC 2026","","","",""
"","1462","should contain Spanish in the list","Language Functionality Spec","Sun Mar 15 08:40:51 UTC 2026","passed","Sun Mar 15 08:40:52 UTC 2026","","","",""
"","14289","should show error when email is missing","User Access Management Spec","Sun Mar 15 08:42:40 UTC 2026","broken","Sun Mar 15 08:42:55 UTC 2026","","Negative Tests with invalid credentials","",""
"","13415","should show error when email not exists","User Access Management Spec","Sun Mar 15 08:43:08 UTC 2026","broken","Sun Mar 15 08:43:21 UTC 2026","","Negative Tests with invalid credentials","",""
"","11148","should check the first movie when IMDb rating is sorted in descending order","Filter Functionality Spec","Sun Mar 15 08:42:27 UTC 2026","broken","Sun Mar 15 08:42:38 UTC 2026","","","",""
"","5390","should return correct results for a valid search query","Search Functionality Spec","Sun Mar 15 08:40:58 UTC 2026","passed","Sun Mar 15 08:41:04 UTC 2026","","","",""
"","12963","should show error for invalid email format","User Access Management Spec","Sun Mar 15 08:42:55 UTC 2026","broken","Sun Mar 15 08:43:08 UTC 2026","","Negative Tests with invalid credentials","",""
"","265","should create an auth token","restful-booker API tests","Sun Mar 15 08:42:40 UTC 2026","passed","Sun Mar 15 08:42:40 UTC 2026","","","",""
"","57","should return 404 when fetching deleted booking","restful-booker API tests","Sun Mar 15 08:42:41 UTC 2026","passed","Sun Mar 15 08:42:41 UTC 2026","","","",""
"","10589","should filter movie by User Rating","Filter Functionality Spec","Sun Mar 15 08:42:05 UTC 2026","broken","Sun Mar 15 08:42:16 UTC 2026","","","",""
"","4084","should open language selector and display available languages","Language Functionality Spec","Sun Mar 15 08:40:47 UTC 2026","passed","Sun Mar 15 08:40:51 UTC 2026","","","",""
"","11230","should filter movies by Number of Votes","Filter Functionality Spec","Sun Mar 15 08:42:16 UTC 2026","broken","Sun Mar 15 08:42:27 UTC 2026","","","",""
"","2835","should verify that each result contains a title and a working link","Search Functionality Spec","Sun Mar 15 08:41:06 UTC 2026","passed","Sun Mar 15 08:41:09 UTC 2026","","","",""
