"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10938","should filter movie by User Rating","Filter Functionality Spec","Sat May 02 02:56:37 UTC 2026","broken","Sat May 02 02:56:48 UTC 2026","","","",""
"","3988","should open language selector and display available languages","Language Functionality Spec","Sat May 02 02:55:19 UTC 2026","passed","Sat May 02 02:55:23 UTC 2026","","","",""
"","11999","should show error for invalid email format","User Access Management Spec","Sat May 02 02:58:05 UTC 2026","broken","Sat May 02 02:58:17 UTC 2026","","Negative Tests with invalid credentials","",""
"","11063","should check the first movie when IMDb rating is sorted in descending order","Filter Functionality Spec","Sat May 02 02:56:59 UTC 2026","broken","Sat May 02 02:57:10 UTC 2026","","","",""
"","5329","should return correct results for a valid search query","Search Functionality Spec","Sat May 02 02:56:08 UTC 2026","passed","Sat May 02 02:56:14 UTC 2026","","","",""
"","11915","should show error when email not exists","User Access Management Spec","Sat May 02 02:58:17 UTC 2026","broken","Sat May 02 02:58:29 UTC 2026","","Negative Tests with invalid credentials","",""
"","0","should login successfully with valid credentials","","Sat May 02 02:58:29 UTC 2026","skipped","Sat May 02 02:58:29 UTC 2026","","","",""
"","72","should return 404 when fetching deleted booking","restful-booker API tests","Sat May 02 02:57:13 UTC 2026","passed","Sat May 02 02:57:13 UTC 2026","","","",""
"","72","should delete the booking","restful-booker API tests","Sat May 02 02:57:13 UTC 2026","passed","Sat May 02 02:57:13 UTC 2026","","","",""
"","13597","should show error when email is missing","User Access Management Spec","Sat May 02 02:57:51 UTC 2026","broken","Sat May 02 02:58:05 UTC 2026","","Negative Tests with invalid credentials","",""
"","72","should create a new booking","restful-booker API tests","Sat May 02 02:57:13 UTC 2026","passed","Sat May 02 02:57:13 UTC 2026","","","",""
"","2895","should change site language to German","Language Functionality Spec","Sat May 02 02:55:24 UTC 2026","passed","Sat May 02 02:55:27 UTC 2026","","","",""
"","298","should create an auth token","restful-booker API tests","Sat May 02 02:57:13 UTC 2026","passed","Sat May 02 02:57:13 UTC 2026","","","",""
"","11212","should filter movies by Number of Votes","Filter Functionality Spec","Sat May 02 02:56:48 UTC 2026","broken","Sat May 02 02:56:59 UTC 2026","","","",""
"","72","should update the booking","restful-booker API tests","Sat May 02 02:57:13 UTC 2026","passed","Sat May 02 02:57:13 UTC 2026","","","",""
"","2776","should return at least one result for a common search query","Search Functionality Spec","Sat May 02 02:56:14 UTC 2026","passed","Sat May 02 02:56:17 UTC 2026","","","",""
"","3166","should verify that each result contains a title and a working link","Search Functionality Spec","Sat May 02 02:56:17 UTC 2026","failed","Sat May 02 02:56:20 UTC 2026","","","",""
"","72","should get the created booking","restful-booker API tests","Sat May 02 02:57:13 UTC 2026","passed","Sat May 02 02:57:13 UTC 2026","","","",""
"","1549","should contain Spanish in the list","Language Functionality Spec","Sat May 02 02:55:23 UTC 2026","passed","Sat May 02 02:55:24 UTC 2026","","","",""
"","3487","should return a proper message for a non-existing movie","Search Functionality Spec","Sat May 02 02:56:20 UTC 2026","passed","Sat May 02 02:56:23 UTC 2026","","","",""
